unicode_id,sign_grapheme,unicodeTrLit,syllabarySign,PhoneticsVersion
U+1227C,𒉼,pan,PAN,BA10 | BAN | PAN | PANA | TIR5 | ba10 | ban | pan | pana | tir5
U+1227D,𒉽,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4
U+1227E,𒉾,pesh₂,PEŠ2,GE19 | GILILI | GILIM2 | GILIN | KA6 | KILIM | KILIN | KIŠ5 | KIŠI5 | KIŠIB2 | KUŠ10 | NIKA | PEŠ2 | PIŠ2 | ge19 | gilili | gilim2 | gilin | ka6 | kilim | kilin | kiš5 | kiši5 | kišib2 | kuš10 | nika | peš2 | piš2
U+1227F,𒉿,pi,PI,A3 | AM7 | AW | BAX(PI) | BE6 | BI3 | BUX(PI) | DAX(PI) | EW | EX(PI) | GELTAN | GEŠDU | GEŠTU | GEŠTUG | GEŠTUNUX(PI) | GIŠDU | GIŠTU | GIŠTUG | GIŠTUNUX(PI) | I16 | IU2 | IW | MA9 | ME8 | MEŠTUNUX(PI) | MI5 | MIŠTUNUX(PI) | MUŠTU | MUŠTUG | NEDA | PA12 | PE | PI | TA7 | TAL2 | TALA2 | TIL7 | U17 | UW | UŠTU | UŠTUG | WA | WE | WI | WU | YA | YE | YI | YU | a3 | am7 | aw | bax(PI) | be6 | bi3 | bux(PI) | dax(PI) | ew | ex(PI) | geltan | gešdu | geštu | geštug | geštunux(PI) | gišdu | gištu | gištug | gištunux(PI) | i16 | iu2 | iw | ma9 | me8 | meštunux(PI) | mi5 | mištunux(PI) | muštu | muštug | neda | pa12 | pe | pi | ta7 | tal2 | tala2 | til7 | u17 | uw | uštu | uštug | wa | we | wi | wu | ya | ye | yi | yu | ĜESTUG | ĜEŠDU | ĜEŠTU | ĜEŠTUG | ĜISTUG | ĜIŠDU | ĜIŠTU | ĜIŠTUG | ĝestug | ĝešdu | ĝeštu | ĝeštug | ĝistug | ĝišdu | ĝištu | ĝištug
U+12280,𒊀,pi × a,PI×A,PI×A | WA4 | wa4
U+12281,𒊁,pi × ab,PI×AB,PI×AB
U+12282,𒊂,pi × bi,PI×BI,PI×BI
U+12283,𒊃,pi × bu,PI×BU,PI×BU
U+12284,𒊄,pi × e,PI×E,PI×E | WE2 | we2
U+12285,𒊅,pi × i,PI×I,PI×I | WI2 | wi2
U+12286,𒊆,pi × ib,PI×IB,PI×IB
U+12287,𒊇,pi × u,PI×U,PI×U | WU2 | wu2
U+12288,𒊈,pi × u₂,PI×U2,PI×U2 | WU3 | wu3
U+12289,𒊉,pi crossing pi,|PI%PI|,taltal
U+1228A,𒊊,pirig,PIRIG,NE3 | NEMURX(PIRIG) | NISKU | PIL7 | PIRIG | PIRIGA | PIRIĜ | PIRIĜA | UG2 | UĜ2 | ne3 | nemurx(PIRIG) | nisku | pil7 | pirig | piriga | piriĝ | piriĝa | ug2 | uĝ2
U+1228B,𒊋,pirig × kal,PIRIG×KAL,NIB | PIRIG×KAL | nib
U+1228C,𒊌,pirig × ud,PIRIG×UD,PIRIG3 | PIRIG×UD | PIRIĜ3 | U21 | UDX(|PIRIG×UD|) | UG | UK | UKU4 | UQ | pirig3 | piriĝ3 | u21 | udx(|PIRIG×UD|) | ug | uk | uku4 | uq
U+1228D,𒊍,pirig × za,PIRIG×ZA,AS | ASA | AZ | AZA | AŞ | PIRIG×ZA | UGX(|PIRIG×ZA|) | US4 | UZ4 | UŞ4 | as | asa | az | aza | aş | ugx(|PIRIG×ZA|) | us4 | uz4 | uş4
U+1228E,𒊎,pirig opposing pirig,PIRIG,NE3 | NEMURX(PIRIG) | NISKU | PIL7 | PIRIG | PIRIGA | PIRIĜ | PIRIĜA | UG2 | UĜ2 | ne3 | nemurx(PIRIG) | nisku | pil7 | pirig | piriga | piriĝ | piriĝa | ug2 | uĝ2
U+1228F,𒊏,ra,RA,RA | RAH2 | ra | rah2
U+12290,𒊐,rab,RAB,RAB | RABA | RAP | rab | raba | rap
U+12291,𒊑,ri,RI,BAGX(RI) | BAKX(RI) | DAL | DALA | DE5 | DEGX(RI) | DI5 | EŠ11 | HUX(RI) | RE | RI | RIG5 | TAL | TALA | bagx(RI) | bakx(RI) | dal | dala | de5 | degx(RI) | di5 | eš11 | hux(RI) | re | ri | rig5 | tal | tala | ŠA7 | ša7 | ŢAL | ţal
U+12292,𒊒,ru,RU,GEŠBA | GEŠBU | ILAR | ILLAR | ILLULU | ILLUR | ILLURU | RU | SUB7 | gešba | gešbu | ilar | illar | illulu | illur | illuru | ru | sub7 | ĜEŠBA | ĜEŠBU | ĜEŠPU | ĝešba | ĝešbu | ĝešpu | ŠIB2 | ŠUB | ŠUBA5 | ŠUP | ŠUX(RU) | šib2 | šub | šuba5 | šup | šux(RU)
U+12293,𒊓,sa,SA,GID3 | SA | gid3 | sa | ŚA | śa | ŠA10 | ša10
U+12294,𒊔,sag nutillu,SAG@n,keš₄ | keše₄ | kiše₄ | kiši₄
U+12295,𒊕,sag,SAG,DUL7 | DUNGA | RIS | RIŠ | RĒŠU | SA12 | SAG | SAGA | SAGGAR | SAK | SAMX(SAG) | SAN | SAQ | SAĜ | SAĜA | SAĜĜAR | SUR14 | dul7 | dunga | ris | riš | rēšu | sa12 | sag | saga | saggar | sak | samx(SAG) | san | saq | saĝ | saĝa | saĝĝar | sur14 | ŠA24 | ŠAG | ŠAK | ŠAQ | ŠEGX(SAG) | ša24 | šag | šak | šaq | šegx(SAG)
U+12296,𒊖,sag × a,SAG×A,KABX(|SAG×A|) | SAG×A | kabx(|SAG×A|)
U+12297,𒊗,sag × du,SAG×DU,SAGDU | SAG×DU | sagdu
U+12298,𒊘,sag × dub,SAG×DUB,SAG×DUB | URU10 | URUM3 | uru10 | urum3
U+12299,𒊙,sag × ha,SAG×HA,HULUMX(|SAG×HA|) | SAG×HA | hulumx(|SAG×HA|)
U+1229A,𒊚,sag × kak,SAG×KAK,MUH2 | SAG×KAK | muh2
U+1229B,𒊛,sag × kur,SAG×KUR,...GUKIN | ...gukin | SAG×KUR
U+1229C,𒊜,sag × lum,SAG×LUM,HULUM2 | SAG×LUM | hulum2
U+1229D,𒊝,sag × mi,SAG×MI,KAN3 | KANA3 | SAG×MI | kan3 | kana3
U+1229E,𒊞,sag × nun,SAG×NUN,DILIB4 | SAG×NUN | dilib4
U+1229F,𒊟,sag × sal,SAG×SAL,DILIB6 | ERU3 | ERUM3 | SAG×SAL | dilib6 | eru3 | erum3
U+122A0,𒊠,sag × shid,SAG×ŠID,DILIB3 | SAG×ŠID | dilib3
U+122A1,𒊡,sag × tab,SAG×TAB,SAG×TAB
U+122A2,𒊢,sag × u₂,SAG×U2,SAG×U2 | USAG | USUG3 | ZUG3 | usag | usug3 | zug3
U+122A3,𒊣,sag × ub,SAG×UB,MUH3 | SAG×UB | muh3
U+122A4,𒊤,sag × um,SAG×UM,LIB5 | SAG×UM | lib5
U+122A5,𒊥,sag × ur,SAG×UR,GUD2 | GUDA3 | GUDU2 | SAG×UR | gud2 | guda3 | gudu2
U+122A6,𒊦,sag × ush,SAG×UŠ,DILIB5 | SAG×UŠ | dilib5
U+122A7,𒊧,sag / sag,|SAG&SAG|,sagminₓ | saŋminₓ
U+122A8,𒊨,sag gunu,SAG@g,DILX(SAG@G) | DUL3 | KUŠ2 | KUŠU4 | MUH4 | MUHHU | SAG@G | SAG@g | SUMUR | SUR2 | UGU5 | dilx(SAG@g) | dul3 | kuš2 | kušu4 | muh4 | muhhu | sumur | sur2 | ugu5 | ŚUR2 | śur2 | ŞALMU | şalmu | ŠUR2 | šur2
U+122A9,𒊩,sal,SAL,F | GAL4 | GAMBIX(SAL) | KAL4 | LAGARX(SAL) | MAM2 | MAN2 | MEM | MEX(SAL) | MI2 | MIM | MIN2 | MU10 | MUG2 | MUK3 | MUNUS | MUNUZ | MURUB | NUNUSX(SAL) | RAG | RAK | RAQ | SAL | SALA | f | gal4 | gambix(SAL) | kal4 | lagarx(SAL) | mam2 | man2 | mem | mex(SAL) | mi2 | mim | min2 | mu10 | mug2 | muk3 | munus | munuz | murub | nunusx(SAL) | rag | rak | raq | sal | sala | ĜAL4 | ĝal4 | ŠA12 | ŠAL | ŠEL4 | ša12 | šal | šel4
U+122AA,𒊪,sal lagab × ash₂,,
U+122AB,𒊫,sanga₂,SANGA2,SANGA2 | SAĜA2 | sanga2 | saĝa2
U+122AC,𒊬,sar,SAR,KIRI6 | MA4 | MU2 | MUD6 | NISAX(SAR) | NISIG | NISIX(SAR) | NISSA | NIŠA | SAHAR2 | SAKAR | SAR | SARA | SARIX(SAR) | SE15 | SI15 | SIGX(SAR) | kiri6 | ma4 | mu2 | mud6 | nisax(SAR) | nisig | nisix(SAR) | nissa | niša | sahar2 | sakar | sar | sara | sarix(SAR) | se15 | si15 | sigx(SAR) | ŚAR | śar | ŠA8 | ŠAKAR | ŠAR | ŠARA7 | ŠER9 | ŠIR9 | ša8 | šakar | šar | šara7 | šer9 | šir9
U+122AD,𒊭,sha,ŠA,ARA | EN8 | LI5 | NA5 | SA19 | ZUR8 | ara | en8 | li5 | na5 | sa19 | zur8 | ŠA | ša
U+122AE,𒊮,sha₃,ŠA3,DIDALA | LIB3 | PEŠX(ŠA3) | didala | lib3 | pešx(ŠA3) | ŠA3 | ŠAB2 | ŠAG4 | ŠALAMBI | ša3 | šab2 | šag4 | šalambi
U+122AF,𒊯,sha₃ × a,ŠA3×A,BER7 | BIR7 | IŠKILA | IŠKILI | IŠLA | IŠLI | KIRI4 | PEŠ4 | PIŠ4 | SUR4 | ber7 | bir7 | iškila | iškili | išla | išli | kiri4 | peš4 | piš4 | sur4 | ŠA3×A
U+122B0,𒊰,sha₃ × bad,ŠA3×BAD,HABBURUDAX(|ŠA3×BAD|) | HABRUD3 | HABRUDA3 | NANAM2 | habburudax(|ŠA3×BAD|) | habrud3 | habruda3 | nanam2 | ŠA3×BAD
U+122B1,𒊱,sha₃ × gish,ŠA3×GIŠ,ŠA3×GIŠ
U+122B2,𒊲,sha₃ × ne,ŠA3×NE,NANAM | NENIM | NINIM | nanam | nenim | ninim | ŠA3×NE
U+122B3,𒊳,sha₃ × shu₂,ŠA3×ŠU2,GUDU5 | gudu5 | ŠA3×ŠU2 | ŠAX(|ŠA3×ŠU2|) | šax(|ŠA3×ŠU2|)
U+122B4,𒊴,sha₃ × tur,ŠA3×TUR,PEŠ13 | peš13 | ŠA3×TUR
U+122B5,𒊵,sha₃ × u,ŠA3×U,HABBURUDAX(|ŠA3×U|) | HABRUD4 | HABRUDA4 | habburudax(|ŠA3×U|) | habrud4 | habruda4 | ŠA3×U
U+122B6,𒊶,sha₃ × u + a,ŠA3×U+A,BER6 | BIR6 | ber6 | bir6 | ŠA3×U+A | ŠA3×UxA
U+122B7,𒊷,sha₆,ŠA6,A10 | GEŠIMMAR | GEŠNIMBAR | GIŠIMMAR | HAD3 | HUD4 | NIMBAR | PA9 | SA6 | SAG9 | SEG6 | SIG6 | a10 | gešimmar | gešnimbar | gišimmar | had3 | hud4 | nimbar | pa9 | sa6 | sag9 | seg6 | sig6 | ĜEŠIMMAR | ĜEŠNIMBAR | ĜIŠIMMAR | ĜIŠNIMBAR | ĝešimmar | ĝešnimbar | ĝišimmar | ĝišnimbar | ŠA6 | ŠAG5 | ša6 | šag5
U+122B8,𒊸,shab₆,ŠAB6,ŠAB6 | ŠAP6 | šab6 | šap6
U+122B9,𒊹,shar₂,ŠAR2,1ŠAR2 | 1šar2 | SAR2 | SARA2 | SARE2 | sar2 | sara2 | sare2 | ŠAR2 | ŠARA6 | šar2 | šara6
U+122BA,𒊺,she,ŠE,AŠNAN2 | NIGA | NIGAN | NIGU | NIGX(ŠE) | SAGX(ŠE) | U20 | ašnan2 | niga | nigan | nigu | nigx(ŠE) | sagx(ŠE) | u20 | ŠE | še
U+122BB,𒊻,she hu,|ŠE.HU|,bazbazₓ | us | uš₁₀ | uṣ | uz | uza | uzu₃
U+122BC,𒊼,she / she gad / gad gar / gar,|ŠE&ŠE.GAD&GAD.GAR&GAR|,garadin₂ | karadin₂
U+122BD,𒊽,she / she tab / tab gar / gar,|ŠE&ŠE.TAB&TAB.GAR&GAR|,garadin₃ | karadin₃
U+122BE,𒊾,sheg₉,ŠEG9,KIŠI6 | SA21 | SEG14 | SEGGA | SIG14 | SIGGA | kiši6 | sa21 | seg14 | segga | sig14 | sigga | ŠEG9 | ŠEG9-BAR | ŠEGA9 | ŠEGGA | ŠENBAR | ŠENX(ŠEG9) | šeg9 | šeg9-bar | šega9 | šegga | šenbar | šenx(ŠEG9)
U+122BF,𒊿,shen,ŠEN,DUR10 | RIK4 | RUG | RUK | RUQ | RUQU | SAN2 | SUN6 | ZIN | dur10 | rik4 | rug | ruk | ruq | ruqu | san2 | sun6 | zin | ŠEN | ŠIN | ŠUN | šen | šin | šun
U+122C0,𒋀,shesh,ŠEŠ,AH2 | AHA2 | AHI | MUN4 | MUŠ5 | NAN | SAS | SES | SIS | SIŠ | ZAHX(ŠEŠ) | ZAX(ŠEŠ) | ah2 | aha2 | ahi | mun4 | muš5 | nan | sas | ses | sis | siš | zahx(ŠEŠ) | zax(ŠEŠ) | ŠAS | ŠAŞ | ŠAŠ | ŠE16 | ŠES | ŠEŠ | ŠIZ | ŠIŞ | ŠIŠ | šas | šaş | šaš | še16 | šes | šeš | šiz | šiş | šiš
U+122C1,𒋁,shesh₂,ŠEŠ2,ŠE8 | ŠEŠ2 | ŠIŠ2 | še8 | šeš2 | šiš2
U+122C2,𒋂,sheshlam,ŠEŠLAM,ŠEŠLAM | šešlam
U+122C3,𒋃,shid,ŠID,AG3 | AK3 | AKA3 | ALAL2 | ALAMU2 | ALMU2 | AĜ3 | BISAG2 | BISAN2 | BISAĜ2 | DILIB | DIM12 | ELAL2 | GIR13 | GUD9 | KA9 | KAS7 | KID4 | KIRI8 | LA10 | LAG | LAK | LAKA | LAQ | LIK2 | LIQ2 | MER4 | NESAG2 | NESAĜ2 | NISAG2 | NISAĜ2 | PA8 | PISAG2 | PISAN2 | PISAĜ2 | SAGGA | SANGA | SANGU | SAĜA8 | SAĜĜA | SID2 | SILA11 | SILAG | SILAĜ | SINX(ŠID) | SIT2 | SUBX(ŠID) | TE6 | TU14 | TUBA3 | UBISAG | UMBISAG | UMBISAĜ | UTTU2 | UŢU2 | ZADRI | ZADRU | ZANDAR | ZANDARA | ag3 | ak3 | aka3 | alal2 | alamu2 | almu2 | aĝ3 | bisag2 | bisan2 | bisaĝ2 | dilib | dim12 | elal2 | gir13 | gud9 | ka9 | kas7 | kid4 | kiri8 | la10 | lag | lak | laka | laq | lik2 | liq2 | mer4 | nesag2 | nesaĝ2 | nisag2 | nisaĝ2 | pa8 | pisag2 | pisan2 | pisaĝ2 | sagga | sanga | sangu | saĝa8 | saĝĝa | sid2 | sila11 | silag | silaĝ | sinx(ŠID) | sit2 | subx(ŠID) | te6 | tu14 | tuba3 | ubisag | umbisag | umbisaĝ | uttu2 | uţu2 | zadri | zadru | zandar | zandara | ŠANGA | ŠE14 | ŠED | ŠID | ŠIT | ŠITA5 | ŠITI | ŠITIM2 | ŠIŢ | ŠUB6 | ŠUD4 | ŠUDUM | šanga | še14 | šed | šid | šit | šita5 | šiti | šitim2 | šiţ | šub6 | šud4 | šudum
U+122C4,𒋄,shid × a,ŠID×A,ALAL | ALALMU | ALAMU | ALAX(|ŠID×A|) | ALMU | BISAG3 | BISAN3 | BISAĜ3 | BIZEG3 | BIZEM3 | ELAL | HUBHUB | KIRBANU | MEZEG | MEZEM | MEZEĜ | MIZEG | MIZEM | PISAG3 | PISAN3 | PISAĜ3 | UBISAG2 | UMBISAG2 | UMBISAĜ2 | alal | alalmu | alamu | alax(|ŠID×A|) | almu | bisag3 | bisan3 | bisaĝ3 | bizeg3 | bizem3 | elal | hubhub | kirbanu | mezeg | mezem | mezeĝ | mizeg | mizem | pisag3 | pisan3 | pisaĝ3 | ubisag2 | umbisag2 | umbisaĝ2 | ŠID×A
U+122C5,𒋅,shid × im,ŠID×IM,HUBHUB2 | hubhub2 | ŠID×IM
U+122C6,𒋆,shim,ŠIM,ASILA2 | ASILAL2 | ASILLA2 | BAPPIR2 | BAPPIRA2 | LUMGI | LUNGA | MUD5 | MULUGX(ŠIM) | NINGI | NUGX(ŠIM) | NUNGI | RIG | RIK | RIQ | SIRAŠ | SIRIS | SIRIŠ | SU20 | asila2 | asilal2 | asilla2 | bappir2 | bappira2 | lumgi | lunga | mud5 | mulugx(ŠIM) | ningi | nugx(ŠIM) | nungi | rig | rik | riq | siraš | siris | siriš | su20 | ŠEM | ŠEMBI2 | ŠEMBIZI | ŠEMBULUGX(ŠIM) | ŠI6 | ŠIM | ŠIMBIZI | šem | šembi2 | šembizi | šembulugx(ŠIM) | ši6 | šim | šimbizi
U+122C7,𒋇,shim × a,ŠIM×A,DUMGAL | LUMGI2 | LUNGA2 | NINGI2 | NUNGI2 | SIRAŠ2 | SIRIS2 | dumgal | lumgi2 | lunga2 | ningi2 | nungi2 | siraš2 | siris2 | ŠIM×A
U+122C8,𒋈,shim × bal,ŠIM×BAL,ŠEMBULUG4 | ŠIM×BAL | šembulug4
U+122C9,𒋉,shim × bulug,ŠIM×BULUG,ŠEMBULUG5 | ŠEMMUG | ŠIMBULUG5 | ŠIMMUG | ŠIM×BULUG | šembulug5 | šemmug | šimbulug5 | šimmug
U+122CA,𒋊,shim × din,ŠIM×DIN,NUG2 | nug2 | ŠIM×DIN
U+122CB,𒋋,shim × gar,ŠIM×GAR,BAPPIR | BAPPIRA | BIRX(|ŠIM×GAR|) | LUMGI3 | LUNGA3 | NINGI3 | NUNGI3 | SIRAŠ3 | SIRIS3 | bappir | bappira | birx(|ŠIM×GAR|) | lumgi3 | lunga3 | ningi3 | nungi3 | siraš3 | siris3 | ŠIM×GAR | ŠINX(|ŠIM×GAR|) | šinx(|ŠIM×GAR|)
U+122CC,𒋌,shim × igi,ŠIM×IGI,ŠEMBULUG3 | ŠIMBULUG3 | ŠIM×IGI | šembulug3 | šimbulug3
U+122CD,𒋍,shim × igi gunu,ŠIM×IGI@g,ŠEMBI | ŠIMBI | ŠIM×IGI@G | ŠIM×IGI@g | šembi | šimbi
U+122CE,𒋎,shim × kushu₂,ŠIM×KUŠU2,ŠEMBULUGX(ŠIM×KUŠU2) | ŠIM×KUŠU2 | šembulugx(ŠIM×KUŠU2)
U+122CF,𒋏,shim × lul,ŠIM×LUL,ŠAQA2 | ŠAQU2 | ŠIM×LUL | ŠUQUX(|ŠIM×LUL|) | šaqa2 | šaqu2 | šuqux(|ŠIM×LUL|)
U+122D0,𒋐,shim × mug,ŠIM×MUG,NUG | nug | ŠIMBULUG2 | ŠIM×MUG | šimbulug2
U+122D1,𒋑,shim × sal,ŠIM×SAL,ŠEMEŠAL | ŠEMMIŠLA | ŠEMŠALA | ŠIMEŠAL | ŠIMEŠŠAL | ŠIMMEŠLA | ŠIM×SAL | šemešal | šemmišla | šemšala | šimešal | šimeššal | šimmešla
U+122D2,𒋒,shinig,ŠINIG,ŠINIG | šinig
U+122D3,𒋓,shir,ŠIR,AS5 | AŠ7 | GASAX(ŠIR) | SIL8 | SIR4 | SIRU | SIRUM | as5 | aš7 | gasax(ŠIR) | sil8 | sir4 | siru | sirum | ŠER | ŠIR | ŠUR3 | šer | šir | šur3
U+122D4,𒋔,shir tenu,ŠIR@t,ŠIR@t
U+122D5,𒋕,shir / shir bur / bur,|NU₁₁&NU₁₁.BUR&BUR|,numma
U+122D6,𒋖,shita,ŠITA,EŠDA3 | LIDDA | MEX(ŠITA) | NUX(ŠITA) | ešda3 | lidda | mex(ŠITA) | nux(ŠITA) | ŠITA | šita
U+122D7,𒋗,shu,ŠU,KAT7 | QAD | QAT | QATA | SAGIX(ŠU) | kat7 | qad | qat | qata | sagix(ŠU) | ŠU | šu
U+122D8,𒋘,shu / inv. shu,|ŠU&ŠU@180|,lilₓ? | šuₓ
U+122D9,𒋙,shu₂,ŠU2,EŠŠA2 | GALA6 | ešša2 | gala6 | ŠU2 | ŠUBARTIN | ŠUŠ2 | šu2 | šubartin | šuš2
U+122DA,𒋚,shubur,ŠUBUR,SAH2 | SIH | SUBAR | SUBIR | SUBUR | ZEH2 | ZIH2 | sah2 | sih | subar | subir | subur | zeh2 | zih2 | ŞEH | şeh | ŠAH | ŠAHA | ŠIH | ŠUBAR | ŠUBUR | ŠUBURA | ŠUH2 | šah | šaha | ših | šubar | šubur | šubura | šuh2
U+122DB,𒋛,si,SI,HUX(SI) | SE | SEG9 | SI | SIG9 | hux(SI) | se | seg9 | si | sig9 | ŚE | ŚI | śe | śi | ŞI3 | şi3 | ŠE2 | ŠI2 | še2 | ši2
U+122DC,𒋜,si gunu,SI@g,GUNUX(SI@G) | SA11 | SI4 | SI@G | SI@g | SU4 | USAN4 | gunux(SI@g) | sa11 | si4 | su4 | usan4 | ŚI2 | ŚU2 | śi2 | śu2
U+122DD,𒋝,sig,SIG,BIG | BIK | EPIG | IPIG | PIK | PIQ | SE11 | SEG | SI11 | SIG | SIGA | SIK | SIQ | ZIG2 | ZIK2 | ZIQ2 | big | bik | epig | ipig | pik | piq | se11 | seg | si11 | sig | siga | sik | siq | zig2 | zik2 | ziq2 | ŚE2 | ŚI3 | śe2 | śi3 | ŠAG6 | ŠAK6 | ŠEX(SIG) | ŠEĜ | ŠI3 | ŠIG | ŠIK | ŠIQ | šag6 | šak6 | šex(SIG) | šeĝ | ši3 | šig | šik | šiq
U+122DE,𒋞,sig₄,SIG4,BAR5 | EGIR6 | GAR8 | GARA8 | KULLA | KULLUX(SIG4) | MURGU | SEG4 | SIG4 | bar5 | egir6 | gar8 | gara8 | kulla | kullux(SIG4) | murgu | seg4 | sig4 | ĜAR8 | ĝar8 | ŠE27 | ŠEB4 | ŠED16 | ŠEG12 | še27 | šeb4 | šed16 | šeg12
U+122DF,𒋟,sig₄ / sig₄ shu₂,|SIG₄&SIG₄.ŠU₂|,guhšu | hiₓ | lahhušu | šikahara
U+122E0,𒋠,sik₂,SIK2,SEG2 | SIG2 | SIK2 | SIKI | seg2 | sig2 | sik2 | siki | ŠIK2 | ŠIQ2 | šik2 | šiq2
U+122E1,𒋡,sila₃,SILA3,GA5 | KA4 | QA | QÛ | SAL4 | SALA4 | SIL3 | SILA3 | ga5 | ka4 | qa | qû | sal4 | sala4 | sil3 | sila3 | ŠAL2 | šal2
U+122E2,𒋢,su,SU,GUŠ | KUS | KUZ | KUŠ | SU | SUG6 | SUM3 | guš | kus | kuz | kuš | su | sug6 | sum3 | ŚU | śu | ŠU11 | šu11
U+122E3,𒋣,su / su,|SU&SU|,e₆
U+122E4,𒋤,sud,SUD,SAR4 | SIR | SIX(SUD) | SU3 | SUD | SUG4 | ZIR4 | ZU6 | sar4 | sir | six(SUD) | su3 | sud | sug4 | zir4 | zu6 | ŚU3 | śu3 | ŠIR8 | ŠUD | ŠUT | ŠUX(SUD) | ŠUZ | ŠUŢ | šir8 | šud | šut | šux(SUD) | šuz | šuţ
U+122E5,𒋥,sud₂,SUD2,ADARX(SUD2) | ILDAG | RA4 | RAD | RAT | RATA | RAŢ | RIT2 | RUD | RUŢ | SUD2 | SUSU | SUSX(SUD2) | ZUSU | adarx(SUD2) | ildag | ra4 | rad | rat | rata | raţ | rit2 | rud | ruţ | sud2 | susu | susx(SUD2) | zusu | ŠIDAX(SUD2) | ŠITA3 | ŠITANX(SUD2) | ŠUŠU | šidax(SUD2) | šita3 | šitanx(SUD2) | šušu
U+122E6,𒋦,suhur,SUHUR,SUH2 | SUHUR | SUMUR2 | UBI2 | UGAB | suh2 | suhur | sumur2 | ubi2 | ugab
U+122E7,𒋧,sum,SUM,/ZEĜ/ | /zeĝ/ | ARI6 | SAR8 | SE3 | SEG10 | SI3 | SIG10 | SIK10 | SIM2 | SU12 | SUM | SUMU | SUN3 | ZAR3 | ari6 | sar8 | se3 | seg10 | si3 | sig10 | sik10 | sim2 | su12 | sum | sumu | sun3 | zar3 | ŚUM2 | śum2 | ŠE19 | ŠUM2 | ŠUMU2 | ŠUN4 | še19 | šum2 | šumu2 | šun4
U+122E8,𒋨,sumash,SUMAŠ,SUMAŠ | UŠBAR4 | UŠBUR4 | sumaš | ušbar4 | ušbur4
U+122E9,𒋩,sur,SUR,SUR | SURA | sur | sura | ŚUR | śur | ŠUR | šur | ŢIR3 | ţir3
U+122EA,𒋪,sur₉,SUR9,SUR9 | SURA9 | SURRU | ZUR2 | sur9 | sura9 | surru | zur2
U+122EB,𒋫,ta,TA,DA2 | TA | da2 | ta | ŢA2 | ţa2
U+122EC,𒋬,ta *,TAx,TA* | TAX | TAx | ta*
U+122ED,𒋭,ta × hi,TA×HI,ALAMMUŠ | ALAMUŠ | LAL3 | RU8 | TA×HI | alammuš | alamuš | lal3 | ru8
U+122EE,𒋮,ta × mi,TA×MI,GANSISX(|TA×MI|) | TA×MI | gansisx(|TA×MI|)
U+122EF,𒋯,ta gunu,TA@g,GANSIS | GANZERX(TA@G) | KABTA | TA@G | TA@g | gansis | ganzerx(TA@g) | kabta
U+122F0,𒋰,tab,TAB,DAB2 | DAP2 | DAPA2 | MIN6 | TAB | TABA | TAP | TAPA | dab2 | dap2 | dapa2 | min6 | tab | taba | tap | tapa | ŢAB | ŢAP | ţab | ţap
U+122F1,𒋱,tab / tab ni / ni dish / dish,|TAB&TAB.NI&NI.DIŠ&DIŠ|,ubišaga
U+122F2,𒋲,tab squared,TAB,DAB2 | DAP2 | DAPA2 | MIN6 | TAB | TABA | TAP | TAPA | dab2 | dap2 | dapa2 | min6 | tab | taba | tap | tapa | ŢAB | ŢAP | ţab | ţap
U+122F3,𒋳,tag,TAG,DA6 | GURUŠ4 | SUB6 | SUBU | SUHX(TAG) | SUM6 | SUX(TAG) | TA3 | TAG | TAGA | TAK | TAKA | TAQ | TIBIR | TUKU5 | UTTUX(TAG) | ZIL2 | da6 | guruš4 | sub6 | subu | suhx(TAG) | sum6 | sux(TAG) | ta3 | tag | taga | tak | taka | taq | tibir | tuku5 | uttux(TAG) | zil2 | ŚUM | śum | ŠAN2 | ŠERID | ŠERIM | ŠU14 | ŠUM | ŠUMU3 | ŠUŠ4 | šan2 | šerid | šerim | šu14 | šum | šumu3 | šuš4
U+122F4,𒋴,tag × bi,TAG×BI,TAG×BI
U+122F5,𒋵,tag × gud,TAG×GUD,SILIG4 | TAG×GUD | TIBIR5 | silig4 | tibir5
U+122F6,𒋶,tag × she,TAG×ŠE,TAG×ŠE | TIBIRX(|TAG×ŠE|) | tibirx(|TAG×ŠE|)
U+122F7,𒋷,tag × shu,TAG×ŠU,TAG×ŠU | TIBIR2 | tibir2
U+122F8,𒋸,tag × tug₂,TAG×TUG2,SILIG3 | TAG×TUG2 | TIBIR4 | UTTU | UTUX(|TAG×TUG2|) | UŢU | silig3 | tibir4 | uttu | utux(|TAG×TUG2|) | uţu
U+122F9,𒋹,tag × ud,TAG×UD,SILIG2 | TAG×UD | TIBIR3 | silig2 | tibir3
U+122FA,𒋺,tak₄,TAK4,AZAD2 | DA13 | DAD | DAT | ERBURA | GID6 | GUDIBIR | GUDX(TAK4) | IRBURA | KAMX(TAK4) | KID2 | KIT2 | TA6 | TAD | TAG4 | TAK4 | TAKA4 | TAT | TUKX(TAK4) | URX(TAK4) | azad2 | da13 | dad | dat | erbura | gid6 | gudibir | gudx(TAK4) | irbura | kamx(TAK4) | kid2 | kit2 | ta6 | tad | tag4 | tak4 | taka4 | tat | tukx(TAK4) | urx(TAK4) | ŠURU6 | ŠURUM6 | ŠUX(TAK4) | šuru6 | šurum6 | šux(TAK4) | ŢAT | ţat
