unicode_id,allograph_sign,compound_form,component_position,allograph_ucun,allographCompound_cun,allographCompound_useq,signList_analogue
U+122E2,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.EŠ₂.KI.GAR.RA|,1,𒋢,𒋢𒇻𒂠𒆠𒃻𒊏,U+122E2; U+121FB; U+120A0; U+121A0; U+120FB; U+1228F,
U+121FB,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.EŠ₂.KI.GAR.RA|,2,𒇻,𒋢𒇻𒂠𒆠𒃻𒊏,U+122E2; U+121FB; U+120A0; U+121A0; U+120FB; U+1228F,
U+120A0,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.EŠ₂.KI.GAR.RA|,3,𒂠,𒋢𒇻𒂠𒆠𒃻𒊏,U+122E2; U+121FB; U+120A0; U+121A0; U+120FB; U+1228F,
U+121A0,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.EŠ₂.KI.GAR.RA|,4,𒆠,𒋢𒇻𒂠𒆠𒃻𒊏,U+122E2; U+121FB; U+120A0; U+121A0; U+120FB; U+1228F,
U+120FB,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.EŠ₂.KI.GAR.RA|,5,𒃻,𒋢𒇻𒂠𒆠𒃻𒊏,U+122E2; U+121FB; U+120A0; U+121A0; U+120FB; U+1228F,
U+1228F,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.EŠ₂.KI.GAR.RA|,6,𒊏,𒋢𒇻𒂠𒆠𒃻𒊏,U+122E2; U+121FB; U+120A0; U+121A0; U+120FB; U+1228F,
U+122E2,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.ŠU.KI.GAR|,1,𒋢,𒋢𒇻𒋗𒆠𒃻,U+122E2; U+121FB; U+122D7; U+121A0; U+120FB,
U+121FB,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.ŠU.KI.GAR|,2,𒇻,𒋢𒇻𒋗𒆠𒃻,U+122E2; U+121FB; U+122D7; U+121A0; U+120FB,
U+122D7,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.ŠU.KI.GAR|,3,𒋗,𒋢𒇻𒋗𒆠𒃻,U+122E2; U+121FB; U+122D7; U+121A0; U+120FB,
U+121A0,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.ŠU.KI.GAR|,4,𒆠,𒋢𒇻𒋗𒆠𒃻,U+122E2; U+121FB; U+122D7; U+121A0; U+120FB,
U+120FB,|KI.SU.LU.EŠ₂.GAR|,|SU.LU.ŠU.KI.GAR|,5,𒃻,𒋢𒇻𒋗𒆠𒃻,U+122E2; U+121FB; U+122D7; U+121A0; U+120FB,
U+121A0,|KI.ŠEŠ.KAK|,|KI.ŠEŠ.KAK.A|,1,𒆠,𒆠𒋀𒆕𒀀,U+121A0; U+122C0; U+12195; U+12000,
U+122C0,|KI.ŠEŠ.KAK|,|KI.ŠEŠ.KAK.A|,2,𒋀,𒆠𒋀𒆕𒀀,U+121A0; U+122C0; U+12195; U+12000,
U+12195,|KI.ŠEŠ.KAK|,|KI.ŠEŠ.KAK.A|,3,𒆕,𒆠𒋀𒆕𒀀,U+121A0; U+122C0; U+12195; U+12000,
U+12000,|KI.ŠEŠ.KAK|,|KI.ŠEŠ.KAK.A|,4,𒀀,𒆠𒋀𒆕𒀀,U+121A0; U+122C0; U+12195; U+12000,
U+12046,|KID.BALAG|,|BALAG.KID|,1,𒁆,𒁆𒆤,U+12046; U+121A4,
U+121A4,|KID.BALAG|,|BALAG.KID|,2,𒆤,𒁆𒆤,U+12046; U+121A4,
U+1208D,|KID.BALAG|,|E₂.BALAG|,1,𒂍,𒂍𒁆,U+1208D; U+12046,
U+12046,|KID.BALAG|,|E₂.BALAG|,2,𒁆,𒂍𒁆,U+1208D; U+12046,
U+121A4,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂|,1,𒆤,𒆤𒈣𒋙,U+121A4; U+12223; U+122D9,
U+12223,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂|,2,𒈣,𒆤𒈣𒋙,U+121A4; U+12223; U+122D9,
U+122D9,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂|,3,𒋙,𒆤𒈣𒋙,U+121A4; U+12223; U+122D9,
U+121A4,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂.A|,1,𒆤,𒆤𒈣𒋙𒀀,U+121A4; U+12223; U+122D9; U+12000,
U+12223,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂.A|,2,𒈣,𒆤𒈣𒋙𒀀,U+121A4; U+12223; U+122D9; U+12000,
U+122D9,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂.A|,3,𒋙,𒆤𒈣𒋙𒀀,U+121A4; U+12223; U+122D9; U+12000,
U+12000,|KID.ŠU₂.MA₂|,|KID.MA₂.ŠU₂.A|,4,𒀀,𒆤𒈣𒋙𒀀,U+121A4; U+12223; U+122D9; U+12000,
U+121B5,|KUŠU₂.AN.MUŠ₃|,|KUŠU₂.AN.MUŠ₃@g|,1,𒆵,𒆵𒀭𒈽,U+121B5; U+1202D; U+1223D,
U+1202D,|KUŠU₂.AN.MUŠ₃|,|KUŠU₂.AN.MUŠ₃@g|,2,𒀭,𒆵𒀭𒈽,U+121B5; U+1202D; U+1223D,
U+1223D,|KUŠU₂.AN.MUŠ₃|,|KUŠU₂.AN.MUŠ₃@g|,3,𒈽,𒆵𒀭𒈽,U+121B5; U+1202D; U+1223D,
U+121B5,|KUŠU₂.AN.MUŠ₃|,|KUŠU₂.MUŠ₃|,1,𒆵,𒆵𒈹,U+121B5; U+12239,
U+12239,|KUŠU₂.AN.MUŠ₃|,|KUŠU₂.MUŠ₃|,2,𒈹,𒆵𒈹,U+121B5; U+12239,
U+12239,|KUŠU₂.AN.MUŠ₃|,|MUŠ₃.KUŠU₂|,1,𒈹,𒈹𒆵,U+12239; U+121B5,
U+121B5,|KUŠU₂.AN.MUŠ₃|,|MUŠ₃.KUŠU₂|,2,𒆵,𒈹𒆵,U+12239; U+121B5,
U+F0073,|KUŠU₂.AN.MUŠ₃|,|LAK526.MUŠ₃|,1,,󰁳𒈹,U+F0073; U+12239,ELLES175a [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12239,|KUŠU₂.AN.MUŠ₃|,|LAK526.MUŠ₃|,2,𒈹,󰁳𒈹,U+F0073; U+12239,ELLES175a [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12000,|LAGAB×A|,|A.LAGAB×A|,1,𒀀,𒀀𒆹,U+12000; U+121B9,LAK785 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY285 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL414 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU271 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES375 [Early Dynastic (~2900–2340 BCE) | Ebla]; ELLES384 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL321 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL182 [Hittite period (~1650–1180 BCE) | Hittite]; KWU890 [Ur III (~2112–2004 BCE) | Administrative]; MZL795 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE322 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP263 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA522 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA250 [Standard Babylonian (any period) | Akkadian syllabary]
U+121B9,|LAGAB×A|,|A.LAGAB×A|,2,𒆹,𒀀𒆹,U+12000; U+121B9,LAK785 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY285 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL414 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU271 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES375 [Early Dynastic (~2900–2340 BCE) | Ebla]; ELLES384 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL321 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL182 [Hittite period (~1650–1180 BCE) | Hittite]; KWU890 [Ur III (~2112–2004 BCE) | Administrative]; MZL795 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE322 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP263 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA522 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA250 [Standard Babylonian (any period) | Akkadian syllabary]
U+121B8,|LAGAB×DAR|,|LAGAB.DAR|,1,𒆸,𒆸𒁯,U+121B8; U+1206F,MZL765 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA489 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1206F,|LAGAB×DAR|,|LAGAB.DAR|,2,𒁯,𒆸𒁯,U+121B8; U+1206F,MZL765 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA489 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121CB,|LAGAB×IGI@g|,|LAGAB×IGI@g.ME|,1,𒇋,𒇋𒈨,U+121CB; U+12228,LAK782 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL409 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL776 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE318 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP265 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12228,|LAGAB×IGI@g|,|LAGAB×IGI@g.ME|,2,𒈨,𒇋𒈨,U+121CB; U+12228,LAK782 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL409 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL776 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE318 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP265 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
X,|LAGAR@g&LAGAR@g.ŠE|,|LAGAR@g&LAGAR@g.LAGAR@g&LAGAR@g.LAGAR@g&LAGAR@g|,1,,XXX,X; X; X,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|LAGAR@g&LAGAR@g.ŠE|,|LAGAR@g&LAGAR@g.LAGAR@g&LAGAR@g.LAGAR@g&LAGAR@g|,2,,XXX,X; X; X,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|LAGAR@g&LAGAR@g.ŠE|,|LAGAR@g&LAGAR@g.LAGAR@g&LAGAR@g.LAGAR@g&LAGAR@g|,3,,XXX,X; X; X,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|LAGAR@g&LAGAR@g.ŠE|,|LAGAR@g&LAGAR@g.SAR|,1,,X𒊬,X; U+122AC,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122AC,|LAGAR@g&LAGAR@g.ŠE|,|LAGAR@g&LAGAR@g.SAR|,2,𒊬,X𒊬,X; U+122AC,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122BA,|LAGAR@g&LAGAR@g.ŠE|,|ŠE+SAR.ZU&ZU|,1,𒊺,𒊺𒊬X,U+122BA; U+122AC; X,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122AC,|LAGAR@g&LAGAR@g.ŠE|,|ŠE+SAR.ZU&ZU|,2,𒊬,𒊺𒊬X,U+122BA; U+122AC; X,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|LAGAR@g&LAGAR@g.ŠE|,|ŠE+SAR.ZU&ZU|,3,,𒊺𒊬X,U+122BA; U+122AC; X,ABZL335 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA459an2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12134,LAHŠU,|HI×NUN.ME.BAD|,1,𒄴,𒄴𒈨𒁁,U+12134; U+12228; U+12041,LAK442 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES229 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU482a [Ur III (~2112–2004 BCE) | Administrative]; RSP333 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12228,LAHŠU,|HI×NUN.ME.BAD|,2,𒈨,𒄴𒈨𒁁,U+12134; U+12228; U+12041,LAK442 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES229 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU482a [Ur III (~2112–2004 BCE) | Administrative]; RSP333 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12041,LAHŠU,|HI×NUN.ME.BAD|,3,𒁁,𒄴𒈨𒁁,U+12134; U+12228; U+12041,LAK442 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES229 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU482a [Ur III (~2112–2004 BCE) | Administrative]; RSP333 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12134,LAHŠU,|HI×NUN.ME.U|,1,𒄴,𒄴𒈨𒌋,U+12134; U+12228; U+1230B,MZL639 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA398_72 [Standard Babylonian (any period) | Akkado-Babylonian]; LAK442 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES229 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU482a [Ur III (~2112–2004 BCE) | Administrative]; RSP333 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12228,LAHŠU,|HI×NUN.ME.U|,2,𒈨,𒄴𒈨𒌋,U+12134; U+12228; U+1230B,MZL639 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA398_72 [Standard Babylonian (any period) | Akkado-Babylonian]; LAK442 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES229 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU482a [Ur III (~2112–2004 BCE) | Administrative]; RSP333 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1230B,LAHŠU,|HI×NUN.ME.U|,3,𒌋,𒄴𒈨𒌋,U+12134; U+12228; U+1230B,MZL639 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA398_72 [Standard Babylonian (any period) | Akkado-Babylonian]; LAK442 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES229 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU482a [Ur III (~2112–2004 BCE) | Administrative]; RSP333 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+121F3,|LAL₂.DU|,|LAL₂.DU.DU|,1,𒇳,𒇳𒁺𒁺,U+121F3; U+1207A; U+1207A,LAK763 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL466 [Old Babylonian (~2000–1600 BCE) | School texts]
U+1207A,|LAL₂.DU|,|LAL₂.DU.DU|,2,𒁺,𒇳𒁺𒁺,U+121F3; U+1207A; U+1207A,LAK763 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL466 [Old Babylonian (~2000–1600 BCE) | School texts]
U+1207A,|LAL₂.DU|,|LAL₂.DU.DU|,3,𒁺,𒇳𒁺𒁺,U+121F3; U+1207A; U+1207A,LAK763 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL466 [Old Babylonian (~2000–1600 BCE) | School texts]
U+121F2,|LAL₂.TUG₂|,|LAL.TUG₂|,1,𒇲,𒇲𒌆,U+121F2; U+12306,
U+12306,|LAL₂.TUG₂|,|LAL.TUG₂|,2,𒌆,𒇲𒌆,U+121F2; U+12306,
U+121F3,|LAL₂.URU×MIN|,|LAL₂.URU|,1,𒇳,𒇳𒌷,U+121F3; U+12337,
U+12337,|LAL₂.URU×MIN|,|LAL₂.URU|,2,𒌷,𒇳𒌷,U+121F3; U+12337,
U+121F4,|LAM×(KUR.RU)|,|LAM.KUR.RU|,1,𒇴,𒇴𒆳𒊒,U+121F4; U+121B3; U+12292,
U+121B3,|LAM×(KUR.RU)|,|LAM.KUR.RU|,2,𒆳,𒇴𒆳𒊒,U+121F4; U+121B3; U+12292,
U+12292,|LAM×(KUR.RU)|,|LAM.KUR.RU|,3,𒊒,𒇴𒆳𒊒,U+121F4; U+121B3; U+12292,
U+121F4,|LAM×(KUR.RU)|,|LAM.RU|,1,𒇴,𒇴𒊒,U+121F4; U+12292,
U+12292,|LAM×(KUR.RU)|,|LAM.RU|,2,𒊒,𒇴𒊒,U+121F4; U+12292,
U+121F5,|LAM×(KUR.RU)|,|LAM×KUR.RU|,1,𒇵,𒇵𒊒,U+121F5; U+12292,
U+12292,|LAM×(KUR.RU)|,|LAM×KUR.RU|,2,𒊒,𒇵𒊒,U+121F5; U+12292,
U+1226D,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.AB₂×LU₃|,1,𒉭,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
X,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.AB₂×LU₃|,2,,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1226D,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.KISIM₅×(LU₃.PAP.PAP)|,1,𒉭,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
X,|LAK449×(PAP.PAP.LU₃)|,|NUNUZ.KISIM₅×(LU₃.PAP.PAP)|,2,,𒉭X,U+1226D; X,LAK453 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES237 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP353 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122E2,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.LU.EŠ₂|,1,𒋢,𒋢𒇻𒂠,U+122E2; U+121FB; U+120A0,
U+121FB,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.LU.EŠ₂|,2,𒇻,𒋢𒇻𒂠,U+122E2; U+121FB; U+120A0,
U+120A0,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.LU.EŠ₂|,3,𒂠,𒋢𒇻𒂠,U+122E2; U+121FB; U+120A0,
U+122E2,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,1,𒋢,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+122E2,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,2,𒋢,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+121FB,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,3,𒇻,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+121FB,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,4,𒇻,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+120A0,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,5,𒂠,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+120A0,|(LU.EŠ₂)&(LU.EŠ₂)|,|SU.SU.LU.LU.EŠ₂.EŠ₂|,6,𒂠,𒋢𒋢𒇻𒇻𒂠𒂠,U+122E2; U+122E2; U+121FB; U+121FB; U+120A0; U+120A0,
U+121FB,|LU×BAD|,|LU.BAD|,1,𒇻,𒇻𒁁,U+121FB; U+12041,KWU871 [Ur III (~2112–2004 BCE) | Administrative]; MZL814 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12041,|LU×BAD|,|LU.BAD|,2,𒁁,𒇻𒁁,U+121FB; U+12041,KWU871 [Ur III (~2112–2004 BCE) | Administrative]; MZL814 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂@LU₂|,|LU₂.LU₂|,1,𒇽,𒇽𒇽,U+121FD; U+121FD,ABZL255 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA330_60 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂@LU₂|,|LU₂.LU₂|,2,𒇽,𒇽𒇽,U+121FD; U+121FD,ABZL255 [Old Babylonian (~2000–1600 BCE) | School texts]; SLLHA330_60 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,1,𒇽,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,2,𒇽,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,3,𒇽,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|4×LU₂|,|LU₂.LU₂.LU₂.LU₂|,4,𒇽,𒇽𒇽𒇽𒇽,U+121FD; U+121FD; U+121FD; U+121FD,SLLHA330_60n2 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×AL|,|LU₂.AL|,1,𒇽,𒇽𒀠,U+121FD; U+12020,MZL523 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an1 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12020,|LU₂×AL|,|LU₂.AL|,2,𒀠,𒇽𒀠,U+121FD; U+12020,MZL523 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7an1 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×BAD|,|LU₂.BAD|,1,𒇽,𒇽𒁁,U+121FD; U+12041,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12041,|LU₂×BAD|,|LU₂.BAD|,2,𒁁,𒇽𒁁,U+121FD; U+12041,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×BAD|,|LU₂.LAGAB×U|,1,𒇽,𒇽𒇥,U+121FD; U+121E5,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121E5,|LU₂×BAD|,|LU₂.LAGAB×U|,2,𒇥,𒇽𒇥,U+121FD; U+121E5,LAK344 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY181 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL256 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU237 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU082 [Ur III (~2112–2004 BCE) | Administrative]; MZL517 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE018 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP397 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_6 [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×(EŠ₂.LAL)|,|LU₂.EŠ₂.LAL|,1,𒇽,𒇽𒂠𒇲,U+121FD; U+120A0; U+121F2,
U+120A0,|LU₂×(EŠ₂.LAL)|,|LU₂.EŠ₂.LAL|,2,𒂠,𒇽𒂠𒇲,U+121FD; U+120A0; U+121F2,
U+121F2,|LU₂×(EŠ₂.LAL)|,|LU₂.EŠ₂.LAL|,3,𒇲,𒇽𒂠𒇲,U+121FD; U+120A0; U+121F2,
U+121FD,|LU₂×EŠ₂@t|,|LU₂.EŠ₂|,1,𒇽,𒇽𒂠,U+121FD; U+120A0,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+120A0,|LU₂×EŠ₂@t|,|LU₂.EŠ₂|,2,𒂠,𒇽𒂠,U+121FD; U+120A0,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×EŠ₂@t|,|LU₂.EŠ₂@t|,1,𒇽,𒇽󰁤,U+121FD; U+F0064,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+F0064,|LU₂×EŠ₂@t|,|LU₂.EŠ₂@t|,2,,𒇽󰁤,U+121FD; U+F0064,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
U+121FD,|LU₂×EŠ₂@t|,|LU₂.ŠU|,1,𒇽,𒇽𒋗,U+121FD; U+122D7,MZL531 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA330_7cn [Standard Babylonian (any period) | Akkado-Babylonian]
