unicode_id,allograph_sign,allograph_form,allograph_ucun,allograph_type,graphic_variant_id,compound_form,component_position,allographCompound_cun,allographCompound_useq,signList_analogue
U+12038,AŠ,AŠ@v,𒀸,Type_3,AS_v1,,,,,LAK001 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK820^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK839^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK855^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY001 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL001 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU001 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES001 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL001 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL001 [Hittite period (~1650–1180 BCE) | Hittite]; MZL001 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE001 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP001 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA001 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA001 [Standard Babylonian (any period) | Akkadian syllabary]; RSP024 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1203C,|AŠ&AŠ&AŠ|,|AŠ@z&AŠ@z&AŠ@z|,𒀼,Type_2,compound,|AŠ@z&AŠ@z&AŠ@z|,1,𒀼𒀸,U+1203C; U+12038,LAK133 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU084 [Early Dynastic (~2900–2340 BCE) | Lagash]; MZL505 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA325a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12038,|AŠ&AŠ&AŠ|,|AŠ@z&AŠ@z&AŠ@z|,𒀸,Type_2,compound,|AŠ@z&AŠ@z&AŠ@z|,2,𒀼𒀸,U+1203C; U+12038,LAK133 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; BAU084 [Early Dynastic (~2900–2340 BCE) | Lagash]; MZL505 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA325a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12313,|BAD.UD|,|UD.BAD|,𒌓,Type_2,compound,|UD.BAD|,1,𒌓𒁁,U+12313; U+12041,
U+12041,|BAD.UD|,|UD.BAD|,𒁁,Type_2,compound,|UD.BAD|,2,𒌓𒁁,U+12313; U+12041,
U+F0085,|BAD.X|,|BAD&BAD.X|,,Type_2,compound,|BAD&BAD.X|,1,󰂅x,U+F0085; O,
O,|BAD.X|,|BAD&BAD.X|,,Type_2,compound,|BAD&BAD.X|,2,󰂅x,U+F0085; O,
U+12081,BAHAR₂,|DUG.LIŠ.BUR|,𒂁,Type_2,compound,|DUG.LIŠ.BUR|,1,𒂁𒇺𒁓,U+12081; U+121FA; U+12053,LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+121FA,BAHAR₂,|DUG.LIŠ.BUR|,𒇺,Type_2,compound,|DUG.LIŠ.BUR|,2,𒂁𒇺𒁓,U+12081; U+121FA; U+12053,LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12053,BAHAR₂,|DUG.LIŠ.BUR|,𒁓,Type_2,compound,|DUG.LIŠ.BUR|,3,𒂁𒇺𒁓,U+12081; U+121FA; U+12053,LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12081,BAHAR₂,|DUG.SILA₃.BUR|,𒂁,Type_2,compound,|DUG.SILA₃.BUR|,1,𒂁𒋡𒁓,U+12081; U+122E1; U+12053,LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+122E1,BAHAR₂,|DUG.SILA₃.BUR|,𒋡,Type_2,compound,|DUG.SILA₃.BUR|,2,𒂁𒋡𒁓,U+12081; U+122E1; U+12053,LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12053,BAHAR₂,|DUG.SILA₃.BUR|,𒁓,Type_2,compound,|DUG.SILA₃.BUR|,3,𒂁𒋡𒁓,U+12081; U+122E1; U+12053,LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12043,BAHAR₂,EDIN,𒁃,Type_3,BAHAR_v1,,,,,LAK747 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY118 [Standard Babylonian (any period) | Akkadian syllabary]; ELLES365 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL306 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE293 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP433 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP435 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK742 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL086 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU370 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES364 [Early Dynastic (~2900–2340 BCE) | Ebla]; PTACE292 [Early Dynastic (~2900–2340 BCE) | Ebla]
U+12047,BAR,AŠ,𒁇,Type_3,BAR_v1,,,,,LAK001 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK820^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK839^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK855^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY001 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL001 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU001 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES001 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL001 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL001 [Hittite period (~1650–1180 BCE) | Hittite]; MZL001 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE001 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP001 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA001 [Standard Babylonian (any period) | Akkado-Babylonian]; LAK752 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY048 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL057 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU252 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES367 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL308 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL020 [Hittite period (~1650–1180 BCE) | Hittite]; KWU671 [Ur III (~2112–2004 BCE) | Administrative]; MZL121 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE306 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP044 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA041 [Standard Babylonian (any period) | Akkadian syllabary]
U+1202F,|BAR.AN|,|3×AN|,𒀯,Type_1,BARAN_v1,,,,,LAK010 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY095 [Standard Babylonian (any period) | Akkadian syllabary]; BAU008 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES006bis [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL051 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU025 [Ur III (~2112–2004 BCE) | Administrative]; MZL247 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE009 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP082 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; MZL123 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074_182 [Standard Babylonian (any period) | Akkado-Babylonian]
,|BAR.AN|,|BAR×AN|,𒁇𒀭,Type_3,BARAN_v1,,,,,LAK753 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; KWU674 [Ur III (~2112–2004 BCE) | Administrative]; PTACE307 [Early Dynastic (~2900–2340 BCE) | Ebla]; MZL123 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074_182 [Standard Babylonian (any period) | Akkado-Babylonian]
U+122D9,|BAR.AN|,|ŠU₂.AN|,𒋙,Type_2,compound,|ŠU₂.AN|,1,𒋙𒀭,U+122D9; U+1202D,LAK356 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; MZL870 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA546 [Standard Babylonian (any period) | Akkado-Babylonian]; MZL123 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074_182 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1202D,|BAR.AN|,|ŠU₂.AN|,𒀭,Type_2,compound,|ŠU₂.AN|,2,𒋙𒀭,U+122D9; U+1202D,LAK356 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; MZL870 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA546 [Standard Babylonian (any period) | Akkado-Babylonian]; MZL123 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA074_182 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12047,|BAR.EDIN|,|BAR.BAHAR₂|,𒁇,Type_2,compound,|BAR.BAHAR₂|,1,𒁇𒁃,U+12047; U+12043,
U+12043,|BAR.EDIN|,|BAR.BAHAR₂|,𒁃,Type_2,compound,|BAR.BAHAR₂|,2,𒁇𒁃,U+12047; U+12043,
U+12047,|BAR.EDIN|,|BAR.GUD|,𒁇,Type_2,compound,|BAR.GUD|,1,𒁇𒄞,U+12047; U+1211E,
U+1211E,|BAR.EDIN|,|BAR.GUD|,𒄞,Type_2,compound,|BAR.GUD|,2,𒁇𒄞,U+12047; U+1211E,
U+1211E,|BAR.EDIN|,|GUD.BAR|,𒄞,Type_2,compound,|GUD.BAR|,1,𒄞𒁇,U+1211E; U+12047,
U+12047,|BAR.EDIN|,|GUD.BAR|,𒁇,Type_2,compound,|GUD.BAR|,2,𒄞𒁇,U+1211E; U+12047,
,|BAR×TAB|,BAR@g,,Type_3,BARTAB_v1,,,,,LAK131 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+12049,|BI.A.SUD|,|BI.SUD.A|,𒁉,Type_2,compound,|BI.SUD.A|,1,𒁉𒋤𒀀,U+12049; U+122E4; U+12000,
U+122E4,|BI.A.SUD|,|BI.SUD.A|,𒋤,Type_2,compound,|BI.SUD.A|,2,𒁉𒋤𒀀,U+12049; U+122E4; U+12000,
U+12000,|BI.A.SUD|,|BI.SUD.A|,𒀀,Type_2,compound,|BI.SUD.A|,3,𒁉𒋤𒀀,U+12049; U+122E4; U+12000,
U+12049,|BI.A.SUD|,|BI.UD.SUD|,𒁉,Type_2,compound,|BI.UD.SUD|,1,𒁉𒌓𒋤,U+12049; U+12313; U+122E4,
U+12313,|BI.A.SUD|,|BI.UD.SUD|,𒌓,Type_2,compound,|BI.UD.SUD|,2,𒁉𒌓𒋤,U+12049; U+12313; U+122E4,
U+122E4,|BI.A.SUD|,|BI.UD.SUD|,𒋤,Type_2,compound,|BI.UD.SUD|,3,𒁉𒌓𒋤,U+12049; U+12313; U+122E4,
U+12050,|BU&BU.AB|,|BU%BU.AB|,𒁐,Type_2,compound,|BU%BU.AB|,1,𒁐𒀊,U+12050; U+1200A,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
U+1200A,|BU&BU.AB|,|BU%BU.AB|,𒀊,Type_2,compound,|BU%BU.AB|,2,𒁐𒀊,U+12050; U+1200A,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
U+1204E,|BU&BU.AB|,|(BU%BU)×AB|,𒁎,Type_3,BUBUAB_v1,,,,,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12238,|BU&BU.AB|,|MUŠ%MUŠ.AB|,𒈸,Type_2,compound,|MUŠ%MUŠ.AB|,1,𒈸𒀊,U+12238; U+1200A,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
U+1200A,|BU&BU.AB|,|MUŠ%MUŠ.AB|,𒀊,Type_2,compound,|MUŠ%MUŠ.AB|,2,𒈸𒀊,U+12238; U+1200A,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
U+1204E,|BU&BU.AB|,|(MUŠ%MUŠ)×AB|,𒁎,Type_3,BUBUAB_v1,,,,,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
X,|BU&BU.AB|,|SUD&SUD.AB|,,Type_2,compound,|SUD&SUD.AB|,1,X𒀊,X; U+1200A,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
U+1200A,|BU&BU.AB|,|SUD&SUD.AB|,𒀊,Type_2,compound,|SUD&SUD.AB|,2,X𒀊,X; U+1200A,ABZL275 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL582 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371a [Standard Babylonian (any period) | Akkado-Babylonian]
X,|BU&BU.KALAM@g|,|BU@90.BU.KALAM@g|,,Type_2,compound,|BU@90.BU.KALAM@g|,1,X𒁍𒌦,X; U+1204D; U+12326,
U+1204D,|BU&BU.KALAM@g|,|BU@90.BU.KALAM@g|,𒁍,Type_2,compound,|BU@90.BU.KALAM@g|,2,X𒁍𒌦,X; U+1204D; U+12326,
U+12326,|BU&BU.KALAM@g|,|BU@90.BU.KALAM@g|,𒌦,Type_2,compound,|BU@90.BU.KALAM@g|,3,X𒁍𒌦,X; U+1204D; U+12326,
U+12487,|(BU&BU)×NA₂|,|(BU&BU)×NA₂.A|,𒒇,Type_2,compound,|(BU&BU)×NA₂.A|,1,𒒇𒀀,U+12487; U+12000,ZATU058 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+12000,|(BU&BU)×NA₂|,|(BU&BU)×NA₂.A|,𒀀,Type_2,compound,|(BU&BU)×NA₂.A|,2,𒒇𒀀,U+12487; U+12000,ZATU058 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
X,|(BU&BU)×NA₂|,|BU@90.BU.NA₂|,,Type_2,compound,|BU@90.BU.NA₂|,1,X𒁍𒈿,X; U+1204D; U+1223F,ZATU058 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+1204D,|(BU&BU)×NA₂|,|BU@90.BU.NA₂|,𒁍,Type_2,compound,|BU@90.BU.NA₂|,2,X𒁍𒈿,X; U+1204D; U+1223F,ZATU058 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+1223F,|(BU&BU)×NA₂|,|BU@90.BU.NA₂|,𒈿,Type_2,compound,|BU@90.BU.NA₂|,3,X𒁍𒈿,X; U+1204D; U+1223F,ZATU058 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+12050,|BU%BU|,|BU&BU|,𒁐,Type_3,BUBU_v1,,,,,MZL581 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA371n3 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12054,BUR₂,BUR₂@v,𒁔,Type_3,BUR_v1,,,,,LAK052 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY010 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL013 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU054 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU056 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES030 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL022 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU088 [Ur III (~2112–2004 BCE) | Administrative]; MZL008 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE061 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP088 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA011 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA010 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222E,BUR₂,|MUG.MUG|,𒈮,Type_2,compound,|MUG.MUG|,1,𒈮𒈮,U+1222E; U+1222E,LAK052 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY010 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL013 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU054 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU056 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES030 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL022 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU088 [Ur III (~2112–2004 BCE) | Administrative]; MZL008 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE061 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP088 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA011 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA010 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222E,BUR₂,|MUG.MUG|,𒈮,Type_2,compound,|MUG.MUG|,2,𒈮𒈮,U+1222E; U+1222E,LAK052 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY010 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL013 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU054 [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU056 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES030 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL022 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU088 [Ur III (~2112–2004 BCE) | Administrative]; MZL008 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE061 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP088 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA011 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA010 [Standard Babylonian (any period) | Akkadian syllabary]
U+12137,BURU₅,|HU.ERIN₂|,𒄷,Type_2,compound,|HU.ERIN₂|,1,𒄷𒂟,U+12137; U+1209F,LAK072^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL043 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES044 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL039 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL135 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP414 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1209F,BURU₅,|HU.ERIN₂|,𒂟,Type_2,compound,|HU.ERIN₂|,2,𒄷𒂟,U+12137; U+1209F,LAK072^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL043 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES044 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL039 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL135 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP414 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12137,BURU₅,|HU.ŠE.ERIN₂|,𒄷,Type_2,compound,|HU.ŠE.ERIN₂|,1,𒄷𒊺𒂟,U+12137; U+122BA; U+1209F,LAK072^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL043 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES044 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL039 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL135 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP414 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+122BA,BURU₅,|HU.ŠE.ERIN₂|,𒊺,Type_2,compound,|HU.ŠE.ERIN₂|,2,𒄷𒊺𒂟,U+12137; U+122BA; U+1209F,LAK072^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL043 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES044 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL039 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL135 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP414 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+1209F,BURU₅,|HU.ŠE.ERIN₂|,𒂟,Type_2,compound,|HU.ŠE.ERIN₂|,3,𒄷𒊺𒂟,U+12137; U+122BA; U+1209F,LAK072^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL043 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES044 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL039 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL135 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP414 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12245,BURU₅,NAM,𒉅,Type_3,BURU_v1,,,,,LAK071 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054 [Standard Babylonian (any period) | Akkadian syllabary]; BAU038 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES043 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL040 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE065 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP413 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK072^b [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY054a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL043 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES044 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL039 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL135 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP414 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12056,DAG,LAK457,𒁖,Type_3,DAG_v1,,,,,LAK457 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK740 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY151 [Standard Babylonian (any period) | Akkadian syllabary]; ASY152 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL168 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU362 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES363 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL304 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU848 [Ur III (~2112–2004 BCE) | Administrative]; PTACE299 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP134 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SYA132 [Standard Babylonian (any period) | Akkadian syllabary]; SYA133 [Standard Babylonian (any period) | Akkadian syllabary]
U+1208A,|DAG.KISIM₅×(A.MAŠ)|,|E.KISIM₅×(A.MAŠ)|,𒂊,Type_2,compound,|E.KISIM₅×(A.MAŠ)|,1,𒂊X,U+1208A; X,MZL461 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA294b [Standard Babylonian (any period) | Akkado-Babylonian]
X,|DAG.KISIM₅×(A.MAŠ)|,|E.KISIM₅×(A.MAŠ)|,,Type_2,compound,|E.KISIM₅×(A.MAŠ)|,2,𒂊X,U+1208A; X,MZL461 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA294b [Standard Babylonian (any period) | Akkado-Babylonian]
U+1208A,|DAG.KISIM₅×BALAG|,|E.KISIM₅×BALAG|,𒂊,Type_2,compound,|E.KISIM₅×BALAG|,1,𒂊X,U+1208A; X,MZL457 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA292 [Standard Babylonian (any period) | Akkado-Babylonian]
X,|DAG.KISIM₅×BALAG|,|E.KISIM₅×BALAG|,,Type_2,compound,|E.KISIM₅×BALAG|,2,𒂊X,U+1208A; X,MZL457 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA292 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12056,|DAG.KISIM₅×GA|,|DAG.DAG.KISIM₅×(U₂.GIR₂)|,𒁖,Type_2,compound,|DAG.DAG.KISIM₅×(U₂.GIR₂)|,1,𒁖𒁬,U+12056; U+1206C,LAK744 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL171 [Old Babylonian (~2000–1600 BCE) | School texts]
