unicode_id,allograph_ucun,component_position,allograph_sign,allograph_form,allograph_type,compound_form,allographCompound_cun,allographCompound_useq,unicodeTrLit,syllabarySign,PhoneticsVersion,signList_analogue
U+120F6,𒃶,2,LU₂@s,|LU₂.GAN|,Type_2,|LU₂.GAN|,𒇽𒃶,U+121FD; U+120F6,gan,GAN,GAM4 | GAN | GANA | HE2 | HI2 | KAN | KANA | LI6 | QAN | SAG7 | SEG16 | SIG16 | gam4 | gan | gana | he2 | hi2 | kan | kana | li6 | qan | sag7 | seg16 | sig16,ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
U+12215,𒈕,,LU₂@s,|LU₂×GAM|,Type_3,,,,,,,ABZL254 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU277 [Early Dynastic (~2900–2340 BCE) | Lagash]; KWU081 [Ur III (~2112–2004 BCE) | Administrative]; MZL516 [Standard Babylonian (any period) | Akkado-Babylonian]; REC290 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP398 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA330_8n [Standard Babylonian (any period) | Akkado-Babylonian]
U+12048,𒁈,1,|LU₃.PAP.PAP|,|BARA₂.PAP.PAP|,Type_2,|BARA₂.PAP.PAP|,𒁈𒉽𒉽,U+12048; U+1227D; U+1227D,bara₂,BARA2,BAR2 | BARA2 | BARAG | PAR6 | PARA10 | PARAG | bar2 | bara2 | barag | par6 | para10 | parag | ŠA23 | ŠAR6 | ŠARA | ša23 | šar6 | šara,
U+1227D,𒉽,2,|LU₃.PAP.PAP|,|BARA₂.PAP.PAP|,Type_2,|BARA₂.PAP.PAP|,𒁈𒉽𒉽,U+12048; U+1227D; U+1227D,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,
U+1227D,𒉽,3,|LU₃.PAP.PAP|,|BARA₂.PAP.PAP|,Type_2,|BARA₂.PAP.PAP|,𒁈𒉽𒉽,U+12048; U+1227D; U+1227D,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,
U+12048,𒁈,1,|LU₃.PAP.PAP|,|BARA₂.PAP.ŠE.PAP|,Type_2,|BARA₂.PAP.ŠE.PAP|,𒁈𒉽𒊺𒉽,U+12048; U+1227D; U+122BA; U+1227D,bara₂,BARA2,BAR2 | BARA2 | BARAG | PAR6 | PARA10 | PARAG | bar2 | bara2 | barag | par6 | para10 | parag | ŠA23 | ŠAR6 | ŠARA | ša23 | šar6 | šara,
U+1227D,𒉽,2,|LU₃.PAP.PAP|,|BARA₂.PAP.ŠE.PAP|,Type_2,|BARA₂.PAP.ŠE.PAP|,𒁈𒉽𒊺𒉽,U+12048; U+1227D; U+122BA; U+1227D,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,
U+122BA,𒊺,3,|LU₃.PAP.PAP|,|BARA₂.PAP.ŠE.PAP|,Type_2,|BARA₂.PAP.ŠE.PAP|,𒁈𒉽𒊺𒉽,U+12048; U+1227D; U+122BA; U+1227D,she,ŠE,AŠNAN2 | NIGA | NIGAN | NIGU | NIGX(ŠE) | SAGX(ŠE) | U20 | ašnan2 | niga | nigan | nigu | nigx(ŠE) | sagx(ŠE) | u20 | ŠE | še,
U+1227D,𒉽,4,|LU₃.PAP.PAP|,|BARA₂.PAP.ŠE.PAP|,Type_2,|BARA₂.PAP.ŠE.PAP|,𒁈𒉽𒊺𒉽,U+12048; U+1227D; U+122BA; U+1227D,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,
U+1227D,𒉽,1,|LU₃.PAP.PAP|,|PAP.PAP.LU₃|,Type_2,|PAP.PAP.LU₃|,𒉽𒉽𒈖,U+1227D; U+1227D; U+12216,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,
U+1227D,𒉽,2,|LU₃.PAP.PAP|,|PAP.PAP.LU₃|,Type_2,|PAP.PAP.LU₃|,𒉽𒉽𒈖,U+1227D; U+1227D; U+12216,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,
U+12216,𒈖,3,|LU₃.PAP.PAP|,|PAP.PAP.LU₃|,Type_2,|PAP.PAP.LU₃|,𒉽𒉽𒈖,U+1227D; U+1227D; U+12216,lu₃,LU3,GADX(LU3) | GAR5 | GUDX(LU3) | GUG2 | KUK2 | LU3 | gadx(LU3) | gar5 | gudx(LU3) | gug2 | kuk2 | lu3,
U+12219,𒈙,,|LUGAL&LUGAL|,|LUGAL@LUGAL|,Type_1,,,,lugal opposing lugal,LUGAL,BIŠEBA | BIŠEBI | HANIŠ2 | LILLAN | LUGAL | LUGALA | NURRA | RAB3 | SAG4 | SAĜ4 | bišeba | bišebi | haniš2 | lillan | lugal | lugala | nurra | rab3 | sag4 | saĝ4 | ŠAR3 | ŠARAX(LUGAL) | ŠARRA | ŠARRU | ŠUGUR | šar3 | šarax(LUGAL) | šarra | šarru | šugur,MZL268 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA151v [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA151vn [Standard Babylonian (any period) | Akkado-Babylonian]
U+12218,𒈘,,|LUGAL&LUGAL|,|LUGAL%LUGAL|,Type_3,,,,,,,SLLHA151vn [Standard Babylonian (any period) | Akkado-Babylonian]
U+1221C,𒈜,,LUL,LAK244,Type_3,,,,lul,LUL,BAH3 | BUH | DUGAX(LUL) | DUNGA2 | ILUMER3 | KA5 | KUŠUM2 | LAB2 | LEP | LIB | LIBI | LIP | LU5 | LUB | LUGX(LUL) | LUL | LULU | LUP | NAR | NARI | PAH | PAN2 | PIH | PUH | SAR7 | SULUG | ZULUG | bah3 | buh | dugax(LUL) | dunga2 | ilumer3 | ka5 | kušum2 | lab2 | lep | lib | libi | lip | lu5 | lub | lugx(LUL) | lul | lulu | lup | nar | nari | pah | pan2 | pih | puh | sar7 | sulug | zulug | ŠATAM | ŠATTAM | ŠAŢAM | ŠE11 | šatam | šattam | šaţam | še11,LAK244 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES138 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP468ter [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK242 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK243 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY207 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL296 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU103a [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU160 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES136 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL164 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU455 [Ur III (~2112–2004 BCE) | Administrative]; MZL570 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE131 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP468 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA355 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA181 [Standard Babylonian (any period) | Akkadian syllabary]
U+1221C,𒈜,,LUL,RSP468bis,Type_3,,,,lul,LUL,BAH3 | BUH | DUGAX(LUL) | DUNGA2 | ILUMER3 | KA5 | KUŠUM2 | LAB2 | LEP | LIB | LIBI | LIP | LU5 | LUB | LUGX(LUL) | LUL | LULU | LUP | NAR | NARI | PAH | PAN2 | PIH | PUH | SAR7 | SULUG | ZULUG | bah3 | buh | dugax(LUL) | dunga2 | ilumer3 | ka5 | kušum2 | lab2 | lep | lib | libi | lip | lu5 | lub | lugx(LUL) | lul | lulu | lup | nar | nari | pah | pan2 | pih | puh | sar7 | sulug | zulug | ŠATAM | ŠATTAM | ŠAŢAM | ŠE11 | šatam | šattam | šaţam | še11,RSP468bis [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; LAK242 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK243 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY207 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL296 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU103a [Early Dynastic (~2900–2340 BCE) | Lagash]; BAU160 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES136 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL164 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU455 [Ur III (~2112–2004 BCE) | Administrative]; MZL570 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE131 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP468 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA355 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA181 [Standard Babylonian (any period) | Akkadian syllabary]
U+1221E,𒈞,,|LUM&LUM|,|LUM%LUM|,Type_3,,,,,,,MZL902 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12222,𒈢,,MA@g,|MA×GAN₂@t|,Type_3,,,,ma gunu,MA@g,DURBA | HAŠHUR | MA@G | MA@g | durba | hašhur,LAK035 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL218 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES020 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL219 [Hittite period (~1650–1180 BCE) | Hittite]; KWU292 [Ur III (~2112–2004 BCE) | Administrative]; MZL270 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE027 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP290 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA146 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12137,𒄷,1,|MA₂.HU|,|HU.MA₂|,Type_2,|HU.MA₂|,𒄷𒈣,U+12137; U+12223,hu,HU,'U5 | 'u5 | BAG | BAH | BAK | BAQ | BURUX(HU) | DALX(HU) | HU | MUŠ8 | MUŠEN | MUŠENA | PA7 | PAG | PAH3 | PAK | PAQ | PUQ2 | TALX(HU) | U11 | USAN5 | bag | bah | bak | baq | burux(HU) | dalx(HU) | hu | muš8 | mušen | mušena | pa7 | pag | pah3 | pak | paq | puq2 | talx(HU) | u11 | usan5,
U+12223,𒈣,2,|MA₂.HU|,|HU.MA₂|,Type_2,|HU.MA₂|,𒄷𒈣,U+12137; U+12223,ma₂,MA2,HUX(MA2) | MA2 | hux(MA2) | ma2,
U+12223,𒈣,1,|MA₂.IGI@g|,|MA₂.IGI|,Type_2,|MA₂.IGI|,𒈣𒅆,U+12223; U+12146,ma₂,MA2,HUX(MA2) | MA2 | hux(MA2) | ma2,
U+12146,𒅆,2,|MA₂.IGI@g|,|MA₂.IGI|,Type_2,|MA₂.IGI|,𒈣𒅆,U+12223; U+12146,igi,IGI,BAD5 | BADI | BAT5 | DAMU2 | GE8 | GI8 | IGAX(IGI) | IGI | IGU | INA2 | INI2 | INU2 | LAM5 | LE3 | LEM | LI3 | LIB4 | LIM | LIMA | LIMI | LUM2 | PA10 | PAD4 | PAN3 | RAX(IGI) | SI17 | bad5 | badi | bat5 | damu2 | ge8 | gi8 | igax(IGI) | igi | igu | ina2 | ini2 | inu2 | lam5 | le3 | lem | li3 | lib4 | lim | lima | limi | lum2 | pa10 | pad4 | pan3 | rax(IGI) | si17 | ŠE20 | ŠI | še20 | ši,
U+12223,𒈣,1,|MA₂.LIŠ|,|MA₂.HI.DIŠ|,Type_2,|MA₂.HI.DIŠ|,𒈣𒄭𒁹,U+12223; U+1212D; U+12079,ma₂,MA2,HUX(MA2) | MA2 | hux(MA2) | ma2,
U+1212D,𒄭,2,|MA₂.LIŠ|,|MA₂.HI.DIŠ|,Type_2,|MA₂.HI.DIŠ|,𒈣𒄭𒁹,U+12223; U+1212D; U+12079,hi,HI,'I3 | 'i3 | DA10 | DAB3 | DE8 | DI2 | DU10 | DUB3 | DUG3 | DUGU | HA4 | HE | HI | I11 | KUGU | MUX(HI) | TA8 | TE2 | TI2 | da10 | dab3 | de8 | di2 | du10 | dub3 | dug3 | dugu | ha4 | he | hi | i11 | kugu | mux(HI) | ta8 | te2 | ti2 | ŢA3 | ŢAB6 | ŢE2 | ŢI2 | ţa3 | ţab6 | ţe2 | ţi2,
U+12079,𒁹,3,|MA₂.LIŠ|,|MA₂.HI.DIŠ|,Type_2,|MA₂.HI.DIŠ|,𒈣𒄭𒁹,U+12223; U+1212D; U+12079,,,,
U+12223,𒈣,1,|MA₂.MUG|,|MA₂.KAK|,Type_2,|MA₂.KAK|,𒈣𒆕,U+12223; U+12195,ma₂,MA2,HUX(MA2) | MA2 | hux(MA2) | ma2,ABZL051 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL202 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12195,𒆕,2,|MA₂.MUG|,|MA₂.KAK|,Type_2,|MA₂.KAK|,𒈣𒆕,U+12223; U+12195,kak,KAK,BAN4 | DA3 | DU3 | GAG | GAK | HENBUR | KA15 | KAK | KAL3 | KAQ | KI7 | QA6 | QAQ | QI6 | RE12 | RI12 | RU2 | TU20 | USANX(KAK) | ZARX(KAK) | ban4 | da3 | du3 | gag | gak | henbur | ka15 | kak | kal3 | kaq | ki7 | qa6 | qaq | qi6 | re12 | ri12 | ru2 | tu20 | usanx(KAK) | zarx(KAK),ABZL051 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL202 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA122a [Standard Babylonian (any period) | Akkado-Babylonian]
U+12224,𒈤,,MAH,MAH@v,Type_3,,,,mah,MAH,AL6 | MAH | MAHA | MIH | al6 | mah | maha | mih | ŠUTUR | šutur,LAK057 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY029 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL006 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL023 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL010 [Hittite period (~1650–1180 BCE) | Hittite]; KWU091 [Ur III (~2112–2004 BCE) | Administrative]; MZL091 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE242 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP368 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA057 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA024 [Standard Babylonian (any period) | Akkadian syllabary]
U+12226,𒈦,,MAŠ,MAŠ@t,Type_3,,,,mash,MAŠ,BA7 | BAŠ | MA7 | MAS | MAŚ | MAŞ | MAŠ | MAŠA | NAŠ | SA9 | TIL9 | WAŠ | ZIPAH | ba7 | baš | ma7 | mas | maś | maş | maš | maša | naš | sa9 | til9 | waš | zipah,LAK042 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY047 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL029 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU045 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES027 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL027 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL020 [Hittite period (~1650–1180 BCE) | Hittite]; KWU107 [Ur III (~2112–2004 BCE) | Administrative]; MZL120 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE036 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP019 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP047 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA040 [Standard Babylonian (any period) | Akkadian syllabary]
U+12226,𒈦,,MAŠ,F₇,Type_3,,,,mash,MAŠ,BA7 | BAŠ | MA7 | MAS | MAŚ | MAŞ | MAŠ | MAŠA | NAŠ | SA9 | TIL9 | WAŠ | ZIPAH | ba7 | baš | ma7 | mas | maś | maş | maš | maša | naš | sa9 | til9 | waš | zipah,LAK042 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY047 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL029 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU045 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES027 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL027 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL020 [Hittite period (~1650–1180 BCE) | Hittite]; KWU107 [Ur III (~2112–2004 BCE) | Administrative]; MZL120 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE036 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP019 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; RSP047 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA040 [Standard Babylonian (any period) | Akkadian syllabary]
U+1227D,𒉽,1,|MAŠ.GU₂.GAR₃|,|PAP.GU₂.GAR₃|,Type_2,|PAP.GU₂.GAR₃|,𒉽𒄘𒃼,U+1227D; U+12118; U+120FC,pap,PAP,AHA3 | BA14 | BAB | BAP | GUR12 | KUR2 | KURU2 | PA4 | PAB | PAP | QUR4 | aha3 | ba14 | bab | bap | gur12 | kur2 | kuru2 | pa4 | pab | pap | qur4,LAK063^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL030 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL028 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL253 [Hittite period (~1650–1180 BCE) | Hittite]; KWU104 [Ur III (~2112–2004 BCE) | Administrative]; KWU105 [Ur III (~2112–2004 BCE) | Administrative]; MZL124 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP347 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074_238 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12118,𒄘,2,|MAŠ.GU₂.GAR₃|,|PAP.GU₂.GAR₃|,Type_2,|PAP.GU₂.GAR₃|,𒉽𒄘𒃼,U+1227D; U+12118; U+120FC,gu₂,GU2,GU2 | GUN2 | KIŠĀDU | LIL6 | QU6 | TIK | TIQ | USANX(GU2) | gu2 | gun2 | kišādu | lil6 | qu6 | tik | tiq | usanx(GU2),LAK063^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL030 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL028 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL253 [Hittite period (~1650–1180 BCE) | Hittite]; KWU104 [Ur III (~2112–2004 BCE) | Administrative]; KWU105 [Ur III (~2112–2004 BCE) | Administrative]; MZL124 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP347 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074_238 [Standard Babylonian (any period) | Akkado-Babylonian]
U+120FC,𒃼,3,|MAŠ.GU₂.GAR₃|,|PAP.GU₂.GAR₃|,Type_2,|PAP.GU₂.GAR₃|,𒉽𒄘𒃼,U+1227D; U+12118; U+120FC,gar₃,GAR3,GAR3 | GARA3 | KAR3 | QAR | QER5 | gar3 | gara3 | kar3 | qar | qer5 | ĜAR3 | ĝar3,LAK063^a [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL030 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL028 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL253 [Hittite period (~1650–1180 BCE) | Hittite]; KWU104 [Ur III (~2112–2004 BCE) | Administrative]; KWU105 [Ur III (~2112–2004 BCE) | Administrative]; MZL124 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP347 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA074_238 [Standard Babylonian (any period) | Akkado-Babylonian]
,𒈨𒉣𒋳,,|ME.NUN.TAG|,|TAG.NUN|,Type_3,,,,,,,
U+1222C,𒈬,1,|MU&MU|,|MU.MU|,Type_2,|MU.MU|,𒈬𒈬,U+1222C; U+1222C,mu,MU,GU10 | I14 | IA5 | MEHIDA | MEHIDI | MEHIDU | MU | MUHALDIM | MUHALDIMA | SUH7 | TAH3 | TUH3 | WU4 | gu10 | i14 | ia5 | mehida | mehidi | mehidu | mu | muhaldim | muhaldima | suh7 | tah3 | tuh3 | wu4 | ĜU10 | ĝu10 | ŠAD2 | ŠU10 | ŠUM3 | ŠUMU | šad2 | šu10 | šum3 | šumu,LAK015 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY119 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL142 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL052 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL171 [Hittite period (~1650–1180 BCE) | Hittite]; KWU049 [Ur III (~2112–2004 BCE) | Administrative]; MZL301 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE025 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP439 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA169 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA103 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222C,𒈬,2,|MU&MU|,|MU.MU|,Type_2,|MU.MU|,𒈬𒈬,U+1222C; U+1222C,mu,MU,GU10 | I14 | IA5 | MEHIDA | MEHIDI | MEHIDU | MU | MUHALDIM | MUHALDIMA | SUH7 | TAH3 | TUH3 | WU4 | gu10 | i14 | ia5 | mehida | mehidi | mehidu | mu | muhaldim | muhaldima | suh7 | tah3 | tuh3 | wu4 | ĜU10 | ĝu10 | ŠAD2 | ŠU10 | ŠUM3 | ŠUMU | šad2 | šu10 | šum3 | šumu,LAK015 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY119 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL142 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL052 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL171 [Hittite period (~1650–1180 BCE) | Hittite]; KWU049 [Ur III (~2112–2004 BCE) | Administrative]; MZL301 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE025 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP439 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA169 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA103 [Standard Babylonian (any period) | Akkadian syllabary]
U+12532,𒔲,,|MU&MU|,|ŠE&ŠE|,Type_1,,,,,,,LAK200 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK015 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY119 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL142 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL052 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL171 [Hittite period (~1650–1180 BCE) | Hittite]; KWU049 [Ur III (~2112–2004 BCE) | Administrative]; MZL301 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE025 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP439 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA169 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA103 [Standard Babylonian (any period) | Akkadian syllabary]
U+1222E,𒈮,1,MUG,|MUG.DIŠ|,Type_2,|MUG.DIŠ|,𒈮𒁹,U+1222E; U+12079,mug,MUG,BUK | GAGGIM | GAGIM | GAKIM | GUGGIM | GUGIM | GUKIM | MUG | MUGA | MUGUX(MUG) | MUK | MUQ | PUK | WUK | buk | gaggim | gagim | gakim | guggim | gugim | gukim | mug | muga | mugux(MUG) | muk | muq | puk | wuk | ŠUK2 | šuk2,LAK048 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY003 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL012 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES029 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL022 [Hittite period (~1650–1180 BCE) | Hittite]; KWU084 [Ur III (~2112–2004 BCE) | Administrative]; MZL012 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE060 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP168 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA003 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA003 [Standard Babylonian (any period) | Akkadian syllabary]
U+12079,𒁹,2,MUG,|MUG.DIŠ|,Type_2,|MUG.DIŠ|,𒈮𒁹,U+1222E; U+12079,,,,LAK048 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY003 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL012 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES029 [Early Dynastic (~2900–2340 BCE) | Ebla]; HZL022 [Hittite period (~1650–1180 BCE) | Hittite]; KWU084 [Ur III (~2112–2004 BCE) | Administrative]; MZL012 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE060 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP168 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA003 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA003 [Standard Babylonian (any period) | Akkadian syllabary]
