p_number,designation,period,provenience,subgenre,line_label,sumerian_reading,sign_sequence,akkadian_gloss
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 35',{anše}nisku,,[ni]-⸢is-qum⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 39',šakkan₆,|ANŠE.ARAD|,⸢ša⸣-ak-⸢ka⸣-[na-kum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 40',ibila,|TUR.UŠ|,⸢ap⸣-[lum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 41',ban₃-da,[TUR-DA],ek-du-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 42',ban₃-da,[TUR-DA],ṣe-⸢eh⸣-[rum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 43',ban₃-da,[TUR-DA],⸢ta⸣-ši-⸢im⸣-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 44',genna,|TUR.DIŠ|,⸢la⸣-hu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,a 45',genna,|TUR.DIŠ|,⸢ṣe-eh⸣-[rum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 4,zid₂-milla,[ZI₃-IŠ],⸢ku-uk-ku⸣-[šu]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 5,titab,|EŠ₂.X.X|,ti-⸢ta⸣-a-[pu]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 7,,zarahₓ(|KI.KU.SAG|),ni-is-sa₃-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 8,zarah,|SAG.PA.LAGAB|,ni-is-sa₃-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 9,saŋ-mudra₆,SAG-|MU.BU|,ma-⸢a⸣-lu-[u₂-um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 10,udul,|AB₂.KU|,⸢u₂-tu⸣-ul-lu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 11,udul,|AB₂.KU|,⸢re⸣-[e₂]-⸢u₂
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 12,lipiš,|AB₂.ŠA₃|,⸢li⸣-ib-bu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 13,lipiš,|AB₂.ŠA₃|,⸢ṣu₂-ur-ru⸣-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 14,lipiš,|AB₂.ŠA₃|,⸢uz-zu⸣-u₂-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 15,šušin{ki},|MUŠ₃.EREN|{⸢ki⸣},šu-u₂-šu-⸢u₂⸣-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 16,tin-tir{ki},|DIN.ŠE.NUN&NUN|{⸢ki⸣},⸢ba-a-bi⸣-lu-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 17,mud,|HU.HI|,⸢hu-up-pu-um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 18,mud,|HU.HI|,[...]-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 19,mud,|HU.HI|,[...]-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 20,mud,|HU.HI|,[da-a]-mu-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 21,mud,|HU.HI|,[...]-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 22,mud,|HU.HI|,[...]-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 23,mud,|HU.HI|,⸢x⸣-[...]-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 24,mušen-du₃,|HU.KAK|,⸢u₂⸣-[sa-an]-⸢du⸣-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 25,usandu,|HU.KAK|,⸢em⸣-[qu]-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 26,še₂₁,|HU.NA₂|,⸢na-a⸣-bu-u₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 27,še₂₁,|HU.NA₂|,⸢ra⸣-ba-a-ṣu₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 28,NA₂{mušen},,[x]-⸢x⸣-a-nu-u₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 29,NA₂{mušen},,⸢u₂-ru⸣-u₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 30,ursaŋsim{mušen},,⸢ṣi-i-ba⸣-ru-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 31,,|NE.ZA.KA.BALAG.X.TE.A.X.HU|,⸢ba-aš₂⸣-gi-gi-tu
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 32,erim₂,|NE.RU|,⸢a-a⸣-bu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 33,erim₂,|NE.RU|,⸢ra⸣-ag-⸢gu⸣-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 34,aŋarin₃,|GA₂×AN.DUN₃@g|,⸢a⸣-ga-a-ri-nu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 35,aŋarin₃,|GA₂×AN.DUN₃@g|,[x]-BU-u₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 36,aŋarin₃,|GA₂×AN.DUN₃@g|,⸢um⸣-mu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 37,aŋarin₃,|GA₂×AN.DUN₃@g|,si₂-ik-ka-tu-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 38,amalu,|GA₂×AN.AN.MUŠ₃|,a-ma-a-lu-⸢tum⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 39,amalu,|GA₂×AN.AN.MUŠ₃|,iš-ta-ru-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 40,,|GA₂×AN.X|,⸢a-x-x-x-tum⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 41,emedu₂,|GA₂×AN.A.TU|,⸢wa⸣-[ar]-⸢du-um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 42,emedu₂,|GA₂×AN.A.TU|,du-u₂-⸢uš⸣-[mi]-⸢tu⸣-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 43,ama-gan,|GA₂×AN.GAN|,um-mu
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 44,ama-gan,|GA₂×AN.GAN|,i-mi-[ka]-⸢a⸣-nu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 45,enkud,|ZAG.HA|,ma-a-⸢ku⸣-su₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 46,zag-ga,|ZAG.GA|,bu-du-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 47,dalla,|MAŠ.GU₂.GAR₃|,⸢šu⸣-u₂-pu-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 48,dalla,|MAŠ.GU₂.GAR₃|,me-a-mu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 49,,MAŠ-EN-KAK,mu-uš-ke-nu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 50,garaš₃,|GA.KASKAL|,ka-a-ra-šum
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 51,ga-eš₈,|GA.KASKAL|,ka-i-šu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 52,i₃-du₈,[NI]-GABA,u₂-tu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 53,,libₓ(|NI.LU|),li-i-pu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 54,i₃-udu,|NI.LU|,li-i-pu-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 55,na₄,|NI.UD|,ab-nu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 56,za₂,|NI.UD|,⸢ab⸣-nu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,b 57,{na₄}esi,,[u₂]-⸢šu-u₂⸣-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 1,,LUL-AŠ,ma-a-di-iš
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 2,tigi₂,|LUL.BALAG|,ti-i-gu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 3,tigi,|BALAG.LUL|,ti-i-gu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 4,,tigiₓ(|KID.BALAG|),ti-⸢i⸣-gu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 5,,|X.LUL|,ka-am-⸢mu-um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 6,der{ki},|EZEN×BAD.AN|{ki},di-[ru-um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 7,durum{ki},|EZEN×BAD.AN|{ki},da-a-[ru-um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 8,bad₃,|EZEN×BAD.AN|{ki},du-ur
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 9,,targul(|MA₂.KAK|),te-er-ku-ul-lu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 10,,{ŋeš}targul(|MA₂.KAK|),na-am-ha-⸢ṣum⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 11,gal₅-la₂,|TE.LA₂|,ga-al-lu-u₂-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 12,unu₂,|TE.AB@g|,ma-a-ka-lu-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 13,unu₂,|TE.AB@g|,u₂-su₂-uk-[kum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 14,unu₂,|TE.AB@g|,⸢šu⸣-ub-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 15,unu₂,|TE.AB@g|,ši-⸢ik⸣-ka-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 16,unu₂,|TE.AB@g|,ba-tu-ul-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 17,unu₂,|TE.AB@g|,wa-ar-⸢da⸣-[tum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 18,unu₂,|TE.AB@g|,pa-a-aš-⸢šu⸣-[rum]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 19,urim₂{ki},|ŠEŠ.AB@g|{ki},u₂-⸢ru⸣-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 20,kul-aba₄{ki},,ku-ul-la-a-[ba]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 21,uktin,|IGI@g.ALAN|,bu-un-na-⸢a⸣-[nu-um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 22,uktin,|IGI@g.ALAN|,ṣu₂-bu-⸢ur⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 23,uktin,|IGI@g.ALAN|,bu-⸢un⸣-[nu-um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 24,uludin₂,|IGI@g.ALAN|,bu-⸢un⸣-[na]-⸢nu-um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 25,ašte₂{ki},|LAGAB×A|{ki},aš-ti
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 26,sug{ki},|LAGAB×A|{⸢ki⸣},⸢su₂⸣-[uk]-⸢ku⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 27,ambar{ki},|LAGAB×A|{⸢ki⸣},[am-ba]-ra
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 28,hiš{ki},,[hi]-iš
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 29,haš₃{ki},,[ha]-aš
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 30,UD{ki},,⸢wa⸣-[ṣi₂-tu]-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 31,tešbi{ki},,⸢te⸣-[eš-bi]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 32,U₂{[ki]},,ka-[...]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 33,mašammi{ki},,ša-[am]-mi
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 34,,ereš₂(|ŠE.NAGA|){ki},[e-ri]-iš
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 35,,|AB×HA|{[ki]},[...]-at
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 36,⸢KUR⸣{[ki]},,[...]-uk
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 38,⸢KUR⸣{[ki]},,[(...)
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 39,,|KUR.MUŠ₃|{⸢ki⸣},[...]-uk
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 40,aratta{ki},|LAM.KUR.RU|{⸢ki⸣},[a-ra-at]-tu-u₂
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 41,šuruppak{ki},|SU.KUR.RU|{⸢ki⸣},[šu]-⸢ru⸣-[up]-pa-ak
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 42,buru₄{mušen},|NU₁₁.BUR|{⸢mušen⸣},⸢he⸣-[re]-bu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 43,lagaš{ki},|NU₁₁.BUR.LA|{ki},⸢la⸣-ga-aš
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 44,ad-KID,|AD.KID|,⸢at⸣-ku-up-⸢pu⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 45,gug₆,|KA.KAK|,[ka-an]-⸢ku⸣-u₂-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 46,dimma,|KA.HI|,[ṭe-e]-⸢mu⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 47,dug₄-ga,KA-⸢GA⸣,[qi₂-bi]-⸢tum⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 48,kurku₂,|KA.AN.NI.SI|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 49,kurku,|ME.AN.ŠE.NAGA|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 50,,|SIG₄.IDIM|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,c 51,banšur₂,|IDIM&IDIM.BUR|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 1,{lu₂}azlag₂,|LU₂.TUG₂|,aš-la-a-⸢ak⸣-kum
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 2,danna,|KASKAL.BU|,⸢be₂⸣-e-ru-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 3,gana₂-gid₂,|GAN₂.BU|,⸢ša⸣-di-id
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 4,,suhuš₂(|ŠA₆.TUR|),su₂-hu-uš-šu
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 5,nemur₂,|PIRIG.TUR|,ni-im-⸢ru⸣-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 6,nu-banda₃,[NU]-TUR,la-pu-tu
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 7,tuhul,|NAGAR.ZA@t|,gi-iš-šu
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 8,saman,|EŠ₂.SUD.NUN.EŠ₂.TU|,šu-um-ma-nu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 9,lugud,|BAD.UD|,ša-ar-<<ku>>-kum
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 10,tibira,|URUDA.NAGAR|,qu₂-ur-qu₂-ru-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 11,{im}šu-rin,,ti-i-nu-ru-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 12,{kuš}gur₂₁,{[kuš]}|E.TUM|,mi-i-si₂-ir-ru-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 13,{kuš}gur₂₁,{[kuš]}|E.TUM|,ih-ze-e-tum
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 14,daggan,|KI.URU×MIN|,da-ak-ka-nu-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 15,,|X.X.DI|,ZU-uk-ku-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 16,su-bir₄{ki},SU-EDIN{⸢ki⸣},šu-ba-ar-tum
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 17,{kuš}ummud,{kuš}|A.EDIN.LA₂|,na-a-du-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 18,ligidba,|ŠIM.AN.SAL.TUG₂.IB|,ni-ki-ip-tum
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 19,azag,|KU₃.AN|,a-sa₃-ak-ku-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 20,lu-ub₂{sar},LU-⸢EŠ₂{sar⸣},la-ap-tu-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 21,{kuš}lu-ub₂,,lu-up-⸢pu-um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 22,ha-mu-e,HA-MU-⸢E⸣,lu-⸢u₂⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 23,ha-mu,HA-⸢MU⸣,⸢lu⸣-u₂
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 24,ša-mu-e,ŠA-MU-E,⸢ša⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 25,ša-mu,ŠA-⸢MU⸣,⸢šu⸣-u₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 26,ga-ba-e,GA-BA-⸢E⸣,⸢ga⸣-a-ba-e
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 27,ga-e,⸢GA-E⸣,⸢lu⸣-u₂-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 28,ba-e,⸢BA-E⸣,[za]-a-⸢zu⸣-um
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 29,za-e,⸢ZA-E⸣,[at]-⸢ta⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 30,ŋa₂-e,GA₂-⸢E⸣,[a-na]-ku
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 31,sag₉-ge,⸢ŠA₆⸣-GI,⸢du⸣-[um]-mu-⸢qum⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 32,si-sa₂,⸢SI⸣-DI,⸢i-ša⸣-a-ru-⸢um⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 33,si,⸢SI⸣-DI-E,⸢šu⸣-[te]-⸢šu-ru⸣-[um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 34,an-na,|AN.NA|,a-⸢na⸣-[ku-um]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 35,{d}utu,,{d}[ša-ma-aš]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 36,{d}utu,,{d}[ša-ma-aš]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 37,,{⸢d}IGI⸣-|U₂&U₂||GUD&GUD.LUGAL|,{d}[...]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 38,{d}iškur,,{d}[...]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 39,,{⸢d⸣}|X.X|,{⸢d⸣}[...]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 40,,{[d]}|X.BU&BU|,{⸢d⸣}[...]
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 43,{d}inana,,{⸢d}iš₈-tar₂⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d i 46,{d}tišpak,,⸢ti⸣-iš-pa-⸢ak⸣
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 4,,{⸢d⸣}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 5,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 6,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 7,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 8,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 9,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 10,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 11,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 12,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 13,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 14,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 15,,{⸢d⸣}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 16,,{⸢d⸣}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 17,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 18,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 19,{d}⸢X⸣,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 20,{d}⸢IDIM⸣,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 21,{d}alba₂,{d}|KASKAL.KUR|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 22,{d}alha,{d}|KASKAL.KUR|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 23,{d}baliha,{d}|KASKAL.KUR|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 24,,{d}asar(|URU×(MIN.IGI)|),
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 25,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 26,{d}nanše,{⸢d⸣}|AB×HA|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 27,{d}ara,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 28,{d}enkum,{d}|PAP.IGI@g.NUN.ME.EZEN×KASKAL|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 29,{d}nuska,{⸢d⸣}|PA.EŠ₂|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 30,{d}nuska₂,{d}|PA.LU|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 31,{d}nisaba,{d}|ŠE.NAGA|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 32,{d}nanibgal,{d}|AN.ŠE.NAGA|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 33,,{d}|X.X|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 34,{d}ha-ia₃,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 35,{d}šedu₂,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 36,{d}en-lil₂,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 37,{d}nin-lil₂,{d}|SAL.TUG₂|KID,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 38,{d}en-ki,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 39,{d}suen,{d}|EN.ZU|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 40,{d}nin-gal,{d}|SAL.TUG₂|GAL,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 41,{d}ezina₂,{d}|ŠE.ŠE.NUN&NUN|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 42,{d}ištaran,{d}|KA.DI|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 43,{d}li₉-si₄,{d}|NE.SI@g|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 44,{d}marduk,{d}|AMAR.UD|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 45,{d}ilₓ(GIR₃)la,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 46,{d}ir₉-ra,,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 47,{d}uttu,{d}|TAG.TUG₂|,
P447993,"OECT 04, 153",Old Babylonian,Kish,OB Diri Oxford,d ii 48,{d}nin-gublaga,{d}|SAL.TUG₂||EZEN×GUD|,
