unicode_id,sign_grapheme,sign_source,sign_structure,structural_hint,component_position,sign_name,allograph_form,graphic_variant_id,sign_type,compound_form,compound_grapheme,compound_unicode,unicodeTrLit,syllabary_sign,typePhonetic_Version,phonetic_version,signList_analogue
U+12334,𒌴,OSL,atomic,,,UR₄,,UR_v1,Type_1,,,,ur₄,UR4,Single Sign Reading,GUR15 | UR4 | URA4 | gur15 | ur4 | ura4,LAK472 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY321 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL448 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU285 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES247 [Early Dynastic (~2900–2340 BCE) | Ebla]; ELLES324 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU922 [Ur III (~2112–2004 BCE) | Administrative]; MZL835 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE271 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP393 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA594 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12335,𒌵,OSL,atomic,inherited_from_parent,,URI,LAK647,URI_v1,Type_3,,,,uri,URI,Single Sign Reading,ARI | KINDA2 | TILA | TILLA | UR10 | URI | URU19 | ari | kinda2 | tila | tilla | ur10 | uri | uru19,LAK647 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK176 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL224 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU414 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES103 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL090 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL246 [Hittite period (~1650–1180 BCE) | Hittite]; KWU303 [Ur III (~2112–2004 BCE) | Administrative]; MZL574 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE114 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP380 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA359n1 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12335,𒌵,OSL,atomic,inherited_from_parent,,URI,URI@n,URI_v2,Type_3,,,,uri,URI,Single Sign Reading,ARI | KINDA2 | TILA | TILLA | UR10 | URI | URU19 | ari | kinda2 | tila | tilla | ur10 | uri | uru19,LAK125 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; LAK176 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL224 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU414 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES103 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL090 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL246 [Hittite period (~1650–1180 BCE) | Hittite]; KWU303 [Ur III (~2112–2004 BCE) | Administrative]; MZL574 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE114 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP380 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA359n1 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12336,𒌶,OSL,atomic,,,URI₃,,URI_v1,Type_1,,,,uri₃,URI3,Single Sign Reading,URI3 | URIMX(URI3) | URIN | URU3 | URUN | uri3 | urimx(URI3) | urin | uru3 | urun,LAK031 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL021a [Old Babylonian (~2000–1600 BCE) | School texts]; BAU010 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL007a [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU029 [Ur III (~2112–2004 BCE) | Administrative]; RSP090 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]
U+12337,𒌷,OSL,atomic,,,URU,,URU_v1,Type_1,,,,uru,URU,Single Sign Reading,AL8 | ALA | ALE | ALI | ALU | ER4 | ERE | ERI | IR4 | IRI | LU8 | RE2 | RI2 | RU9 | U19 | ULU4 | URU | al8 | ala | ale | ali | alu | er4 | ere | eri | ir4 | iri | lu8 | re2 | ri2 | ru9 | u19 | ulu4 | uru | ŠIGX(URU) | šigx(URU),LAK591 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY022 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL181 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU336 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES295 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL256 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL229 [Hittite period (~1650–1180 BCE) | Hittite]; KWU768 [Ur III (~2112–2004 BCE) | Administrative]; MZL071 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE257 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP300 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA038 [Standard Babylonian (any period) | Akkado-Babylonian]; SYA017 [Standard Babylonian (any period) | Akkadian syllabary]
U+12337,𒌷,OSL,compound,,1,|URU.ME.U.U.U|,,URUMEUUU_v1,Type_2,|URU.ME.U.U.U|,𒌷𒎌,U+12337; U+1238C,uru,URU,Attested Compound Reading,ala₂?,ASY022a [Standard Babylonian (any period) | Akkadian syllabary]
U+1238C,𒎌,OSL,compound,,2,|URU.ME.U.U.U|,,URUMEUUU_v1,Type_2,|URU.ME.U.U.U|,𒌷𒎌,U+12337; U+1238C,mesh,ME.U.U.U,Attested Compound Reading,ala₂?,ASY022a [Standard Babylonian (any period) | Akkadian syllabary]
U+12337,𒌷,OSL,compound,,1,|URU×A|,|URU.A|,URUA_v1,Type_2,|URU.A|,𒌷𒀀,U+12337; U+12000,uru,URU,No Attested Compound Reading,,LAK597 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL190 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU337 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL258 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL081 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP303 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA046xxx [Standard Babylonian (any period) | Akkado-Babylonian]
U+12000,𒀀,OSL,compound,,2,|URU×A|,|URU.A|,URUA_v1,Type_2,|URU.A|,𒌷𒀀,U+12337; U+12000,a,A,No Attested Compound Reading,,LAK597 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL190 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU337 [Early Dynastic (~2900–2340 BCE) | Lagash]; GCSL258 [Gudea period (~2100 BCE) | Lagash / Girsu]; MZL081 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP303 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA046xxx [Standard Babylonian (any period) | Akkado-Babylonian]
U+12338,𒌸,OSL,compound,,1,|URU×A.A|,,URUAA_v1,Type_2,|URU×A.A|,𒌸𒀀,U+12338; U+12000,uru × a,URU×A,No Attested Compound Reading,,
U+12000,𒀀,OSL,compound,,2,|URU×A.A|,,URUAA_v1,Type_2,|URU×A.A|,𒌸𒀀,U+12338; U+12000,a,A,No Attested Compound Reading,,
U+12339,𒌹,OSL,atomic,,,|URU×AŠGAB|,,URUASGAB_v1,Type_1,,,,uru × ashgab,URU×AŠGAB,Single Sign Reading,URU×AŠGAB,LAK594 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+12337,𒌷,OSL,compound,,1,|URU×BAD|,,URUBAD_v1,Type_2,|URU×BAD|,𒌷𒁁,U+12337; U+12041,uru,URU,No Attested Compound Reading,,
U+12041,𒁁,OSL,compound,,2,|URU×BAD|,,URUBAD_v1,Type_2,|URU×BAD|,𒌷𒁁,U+12337; U+12041,bad,BAD,No Attested Compound Reading,,
U+1215E,𒅞,OSL,atomic,,,|URU×BAR|,|KA×BAR|,URUBAR_v1,Type_1,,,,ka × bar,KA×BAR,Single Sign Reading,KA×BAR | UNKINX(|KA×BAR|) | unkinx(|KA×BAR|),LAK649 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL186 [Old Babylonian (~2000–1600 BCE) | School texts]; BAU309 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES315 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL276 [Gudea period (~2100 BCE) | Lagash / Girsu]; HZL134 [Hittite period (~1650–1180 BCE) | Hittite]; KWU227 [Ur III (~2112–2004 BCE) | Administrative]; MZL073 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE085 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA040 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12337,𒌷,OSL,compound,,1,|URU×BAR×AN|,,URUBARAN_v1,Type_2,|URU×BAR×AN|,𒌷𒁇𒀭,U+12337; U+12047; U+1202D,uru,URU,No Attested Compound Reading,,
U+12047,𒁇,OSL,compound,,2,|URU×BAR×AN|,,URUBARAN_v1,Type_2,|URU×BAR×AN|,𒌷𒁇𒀭,U+12337; U+12047; U+1202D,bar,BAR,No Attested Compound Reading,,
U+1202D,𒀭,OSL,compound,,3,|URU×BAR×AN|,,URUBARAN_v1,Type_2,|URU×BAR×AN|,𒌷𒁇𒀭,U+12337; U+12047; U+1202D,an,AN,No Attested Compound Reading,,
U+12337,𒌷,OSL,compound,,1,|URU×BAR×DUG|,,URUBARDU_v1,Type_2,|URU×BAR×DUG|,𒌷𒁇𒂁,U+12337; U+12047; U+12081,uru,URU,No Attested Compound Reading,,BAU358 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+12047,𒁇,OSL,compound,,2,|URU×BAR×DUG|,,URUBARDU_v1,Type_2,|URU×BAR×DUG|,𒌷𒁇𒂁,U+12337; U+12047; U+12081,bar,BAR,No Attested Compound Reading,,BAU358 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+12081,𒂁,OSL,compound,,3,|URU×BAR×DUG|,,URUBARDU_v1,Type_2,|URU×BAR×DUG|,𒌷𒁇𒂁,U+12337; U+12047; U+12081,dug,DUG,No Attested Compound Reading,,BAU358 [Early Dynastic (~2900–2340 BCE) | Lagash]
U+1253E,𒔾,OSL,atomic,,,|URU×DARA₃|,,URUDARA_v1,Type_1,,,,uru × dara₃,|URU×DARA₃|,Single Sign Reading,,LAK592 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+1233B,𒌻,OSL,atomic,,,|URU×DUN|,,URUDUN_v1,Type_1,,,,uru × dun,URU×DUN,Single Sign Reading,URU×DUN,LAK593 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+1250F,𒔏,OSL,atomic,phonetic_via_ogsl,,|URU×GA|,|LAK648×GA|,URUGA_v1,Type_1,,,,lak-648 × ga,|LAK648×GA|,Single Sign Reading,šakir₃|šakira₃,LAK714 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL183 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL076 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA042 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12337,𒌷,OSL,compound,,1,|URU×GA|,|URU×GA@g|,URUGA_v2,Type_2,|URU×GA@g|,𒌼,U+12337; U+120B6,uru,URU,No Attested Compound Reading,,ABZL183 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL076 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA042 [Standard Babylonian (any period) | Akkado-Babylonian]
U+120B6,𒂶,OSL,compound,,2,|URU×GA|,|URU×GA@g|,URUGA_v2,Type_2,|URU×GA@g|,𒌼,U+12337; U+120B6,ga gunu,GA@g,No Attested Compound Reading,,ABZL183 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL076 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA042 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1233C,𒌼,OSL,compound,,1,|URU×GA.ME|,,URUGAME_v1,Type_2,|URU×GA.ME|,𒌼𒈨,U+1233C; U+12228,uru × ga,URU×GA,No Attested Compound Reading,,
U+12228,𒈨,OSL,compound,,2,|URU×GA.ME|,,URUGAME_v1,Type_2,|URU×GA.ME|,𒌼𒈨,U+1233C; U+12228,me,ME,No Attested Compound Reading,,
U+1233D,𒌽,OSL,atomic,,,|URU×GAL|,,URUGAL_v1,Type_1,,,,uru × gal,URU×GAL,Single Sign Reading,ARALIX(|URU×GAL|) | URUGALX(|URU×GAL|) | URU×GAL | aralix(|URU×GAL|) | urugalx(|URU×GAL|),
U+1233E,𒌾,OSL,atomic,,,|URU×GAN₂@t|,,URUGANT_v1,Type_1,,,,uru × gan₂ tenu,URU×GAN2@t,Single Sign Reading,RU11 | UBX(|URU×GAN2@T|) | URU11 | URUB | URUTAMGA | URU×GAN2@T | URU×GAN2@t | ru11 | ubx(|URU×GAN2@t|) | uru11 | urub | urutamga,LAK601 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY023a [Standard Babylonian (any period) | Akkadian syllabary]; ABZL187 [Old Babylonian (~2000–1600 BCE) | School texts]; KWU770 [Ur III (~2112–2004 BCE) | Administrative]; MZL074 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP301 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA043v [Standard Babylonian (any period) | Akkado-Babylonian]
U+1233F,𒌿,OSL,atomic,,,|URU×GAR|,,URUGAR_v1,Type_1,,,,uru × gar,URU×GAR,Single Sign Reading,ERIM3 | ERIMMAX(|URU×GAR|) | ERIN3 | IRIMMAX(|URU×GAR|) | URU×GAR | erim3 | erimmax(|URU×GAR|) | erin3 | irimmax(|URU×GAR|),LAK603 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ABZL191 [Old Babylonian (~2000–1600 BCE) | School texts]; MZL083 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA049 [Standard Babylonian (any period) | Akkado-Babylonian]
U+1216B,𒅫,OSL,atomic,,,|URU×GU|,|KA×GU|,URUGU_v1,Type_1,,,,ka × gu,KA×GU,Single Sign Reading,GURUM3 | GURX(|KA×GU|) | GUX(|KA×GU|) | KA×GU | gurum3 | gurx(|KA×GU|) | gux(|KA×GU|),LAK602 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY023b [Standard Babylonian (any period) | Akkadian syllabary]; ABZL185 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES296 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL257 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU771 [Ur III (~2112–2004 BCE) | Administrative]; MZL084 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP302 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA046 [Standard Babylonian (any period) | Akkado-Babylonian]
,𒍀,OSL,not_identified,phonetic_via_ogsl,,|URU×GU|,|URU×(MIN.GU)|,URUGU_v2,Type_3,,,,,,No Sign Identity,gur₅|guru₅|guruš₃|kur₁₂|šakir|šakira|šakiri|šegₓ|šigₓ,LAK602 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY023b [Standard Babylonian (any period) | Akkadian syllabary]; ABZL185 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES296 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL257 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU771 [Ur III (~2112–2004 BCE) | Administrative]; MZL084 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP302 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA046 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12341,𒍁,OSL,atomic,,,|URU×HA|,,URUHA_v1,Type_1,,,,uru × ha,URU×HA,Single Sign Reading,IRIŠEB | URU×HA | URUŠEB | URUŠIB | irišeb | urušeb | urušib,MZL082 [Standard Babylonian (any period) | Akkado-Babylonian]; SLLHA047 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12337,𒌷,OSL,compound,,1,|URU×HI|,,URUHI_v1,Type_2,|URU×HI|,𒌷𒄭,U+12337; U+1212D,uru,URU,No Attested Compound Reading,,
U+1212D,𒄭,OSL,compound,,2,|URU×HI|,,URUHI_v1,Type_2,|URU×HI|,𒌷𒄭,U+12337; U+1212D,hi,HI,No Attested Compound Reading,,
U+1216D,𒅭,OSL,atomic,,,|URU×IGI|,|KA×IGI|,URUIGI_v1,Type_1,,,,ka × igi,KA×IGI,Single Sign Reading,ASALX(|KA×IGI|) | KA×IGI | asalx(|KA×IGI|) | ŠILIG7 | šilig7,ABZL184 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL274 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU228 [Ur III (~2112–2004 BCE) | Administrative]; MZL079 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP281 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA044 [Standard Babylonian (any period) | Akkado-Babylonian]
,𒍂,OSL,not_identified,phonetic_via_ogsl,,|URU×IGI|,|LAK648×IGI|,URUIGI_v2,Type_3,,,,,,No Sign Identity,asaₓ|asal|asar|asara|asari|asaru|banšurₓ|ilumer₂|išdayaₓ|išhuru₂|silig,ABZL184 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL274 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU228 [Ur III (~2112–2004 BCE) | Administrative]; MZL079 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP281 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA044 [Standard Babylonian (any period) | Akkado-Babylonian]
,𒍂,OSL,not_identified,phonetic_via_ogsl,,|URU×IGI|,|URU×(MIN.IGI)|,URUIGI_v3,Type_3,,,,,,No Sign Identity,asaₓ|asal|asar|asara|asari|asaru|banšurₓ|ilumer₂|išdayaₓ|išhuru₂|silig,ABZL184 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL274 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU228 [Ur III (~2112–2004 BCE) | Administrative]; MZL079 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP281 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA044 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12347,𒍇,OSL,compound,,1,|URU×IGI|,|URU×MIN+AŠ|,URUIGI_v4,Type_2,|URU×MIN+AŠ|,𒍇𒀸,U+12347; U+12038,uru × min,URU×MIN,No Attested Compound Reading,,ELLES317^a [Early Dynastic (~2900–2340 BCE) | Ebla]; ABZL184 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL274 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU228 [Ur III (~2112–2004 BCE) | Administrative]; MZL079 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP281 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA044 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12038,𒀸,OSL,compound,,2,|URU×IGI|,|URU×MIN+AŠ|,URUIGI_v4,Type_2,|URU×MIN+AŠ|,𒍇𒀸,U+12347; U+12038,ash,AŠ,No Attested Compound Reading,,ELLES317^a [Early Dynastic (~2900–2340 BCE) | Ebla]; ABZL184 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL274 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU228 [Ur III (~2112–2004 BCE) | Administrative]; MZL079 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP281 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA044 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12510,𒔐,OSL,atomic,phonetic_via_ogsl,,|URU×IGI|,|URU×MIN×IGI|,URUIGI_v5,Type_1,,,,lak-648 × igi,,Single Sign Reading,asaₓ|asal|asar|asara|asari|asaru|banšurₓ|ilumer₂|išdayaₓ|išhuru₂|silig,LAK650 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ELLES317 [Early Dynastic (~2900–2340 BCE) | Ebla]; PTACE082 [Early Dynastic (~2900–2340 BCE) | Ebla]; ABZL184 [Old Babylonian (~2000–1600 BCE) | School texts]; GCSL274 [Gudea period (~2100 BCE) | Lagash / Girsu]; KWU228 [Ur III (~2112–2004 BCE) | Administrative]; MZL079 [Standard Babylonian (any period) | Akkado-Babylonian]; RSP281 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; SLLHA044 [Standard Babylonian (any period) | Akkado-Babylonian]
U+12337,𒌷,OSL,compound,,1,|URU×IGI@g|,,URUIGIG_v1,Type_2,|URU×IGI@g|,𒌷𒅊,U+12337; U+1214A,uru,URU,Attested Compound Reading,asalₓ,
U+1214A,𒅊,OSL,compound,,2,|URU×IGI@g|,,URUIGIG_v1,Type_2,|URU×IGI@g|,𒌷𒅊,U+12337; U+1214A,igi gunu,IGI@g,Attested Compound Reading,asalₓ,
U+12343,𒍃,OSL,atomic,,,|URU×IM|,,URUIM_v1,Type_1,,,,uru × im,URU×IM,Single Sign Reading,BUNX(|URU×IM|) | URU×IM | bunx(|URU×IM|),
U+12344,𒍄,OSL,atomic,,,|URU×IŠ|,,URUIS_v1,Type_1,,,,uru × ish,|URU×IŠ|,Single Sign Reading,,LAK596 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+12345,𒍅,OSL,atomic,,,|URU×KI|,,URUKI_v1,Type_1,,,,uru × ki,URU×KI,Single Sign Reading,URU×KI,
U+12337,𒌷,OSL,compound,,1,|URU×KUR|,,URUKUR_v1,Type_2,|URU×KUR|,𒌷𒆳,U+12337; U+121B3,uru,URU,No Attested Compound Reading,,
U+121B3,𒆳,OSL,compound,,2,|URU×KUR|,,URUKUR_v1,Type_2,|URU×KUR|,𒌷𒆳,U+12337; U+121B3,kur,KUR,No Attested Compound Reading,,
U+1253F,𒔿,OSL,atomic,,,|URU×LAK668|,,URULAK66_v1,Type_1,,,,uru × lak-668,|URU×LAK668|,Single Sign Reading,,LAK600 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]
U+12346,𒍆,OSL,atomic,,,|URU×LUM|,,URULUM_v1,Type_1,,,,uru × lum,URU×LUM,Single Sign Reading,URU×LUM,
U+12337,𒌷,OSL,compound,,1,|URU×MAŠ|,,URUMAS_v1,Type_2,|URU×MAŠ|,𒌷𒈦,U+12337; U+12226,uru,URU,No Attested Compound Reading,,
U+12226,𒈦,OSL,compound,,2,|URU×MAŠ|,,URUMAS_v1,Type_2,|URU×MAŠ|,𒌷𒈦,U+12337; U+12226,mash,MAŠ,No Attested Compound Reading,,
U+1214E,𒅎,OSL,compound,,1,|URU×MIN|,|IM.LAK648|,URUMIN_v1,Type_2,|IM.LAK648|,𒅎𒔍,U+1214E; U+1250D,im,IM,Attested Compound Reading,ulu₃,ASY024 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL189 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES314 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU226 [Ur III (~2112–2004 BCE) | Administrative]; MZL080 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE081 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA049x [Standard Babylonian (any period) | Akkado-Babylonian]; SYA019 [Standard Babylonian (any period) | Akkadian syllabary]
U+1250D,𒔍,OSL,compound,,2,|URU×MIN|,|IM.LAK648|,URUMIN_v1,Type_2,|IM.LAK648|,𒅎𒔍,U+1214E; U+1250D,lak-648,,Attested Compound Reading,ulu₃,ASY024 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL189 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES314 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU226 [Ur III (~2112–2004 BCE) | Administrative]; MZL080 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE081 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA049x [Standard Babylonian (any period) | Akkado-Babylonian]; SYA019 [Standard Babylonian (any period) | Akkadian syllabary]
U+1250D,𒔍,OSL,atomic,phonetic_via_ogsl,,|URU×MIN|,LAK648,URUMIN_v2,Type_1,,,,lak-648,,Single Sign Reading,gal₃|gišgal|ŋešgal|ŋišgal|išdayaₓ|lu₇|qal₃|riₓ|suk₃|u₁₈|ul₁₂|ulu₃|uru₁₇,LAK648 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; RSP269 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; ASY024 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL189 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES314 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU226 [Ur III (~2112–2004 BCE) | Administrative]; MZL080 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE081 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA049x [Standard Babylonian (any period) | Akkado-Babylonian]; SYA019 [Standard Babylonian (any period) | Akkadian syllabary]
,𒍇,OSL,not_identified,phonetic_via_ogsl,,|URU×MIN|,|LAK648×IM|,URUMIN_v3,Type_3,,,,,,No Sign Identity,gal₃|gišgal|ŋešgal|ŋišgal|išdayaₓ|lu₇|qal₃|riₓ|suk₃|u₁₈|ul₁₂|ulu₃|uru₁₇,ASY024 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL189 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES314 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU226 [Ur III (~2112–2004 BCE) | Administrative]; MZL080 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE081 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA049x [Standard Babylonian (any period) | Akkado-Babylonian]; SYA019 [Standard Babylonian (any period) | Akkadian syllabary]
U+12347,𒍇,OSL,atomic,inherited_from_parent,,|URU×MIN|,URU,URUMIN_v4,Type_3,,,,uru × min,URU×MIN,Single Sign Reading,GAL3 | GIŠGAL | LU7 | QAL3 | SUK3 | U18 | UL12 | ULU3 | URU17 | URU×MIN | ZIK3 | gal3 | gišgal | lu7 | qal3 | suk3 | u18 | ul12 | ulu3 | uru17 | zik3 | ĜIŠGAL | ĝišgal,LAK591 [Uruk IV–III (~3400–3000 BCE) | Archaic / Uruk]; ASY022 [Standard Babylonian (any period) | Akkadian syllabary]; BAU336 [Early Dynastic (~2900–2340 BCE) | Lagash]; ELLES295 [Early Dynastic (~2900–2340 BCE) | Ebla]; GCSL256 [Gudea period (~2100 BCE) | Lagash / Girsu]; PTACE257 [Early Dynastic (~2900–2340 BCE) | Ebla]; RSP300 [Early Dynastic (~2900–2340 BCE) | Presargonic Lagash]; ASY024 [Standard Babylonian (any period) | Akkadian syllabary]; ABZL189 [Old Babylonian (~2000–1600 BCE) | School texts]; ELLES314 [Early Dynastic (~2900–2340 BCE) | Ebla]; KWU226 [Ur III (~2112–2004 BCE) | Administrative]; MZL080 [Standard Babylonian (any period) | Akkado-Babylonian]; PTACE081 [Early Dynastic (~2900–2340 BCE) | Ebla]; SLLHA049x [Standard Babylonian (any period) | Akkado-Babylonian]; SYA019 [Standard Babylonian (any period) | Akkadian syllabary]
